lsoa_code,e_i,D_A,D_B,D_C,D_D,IMD_i,london_income_decile,x_j_A_p2000,s_j_A_p2000,A_i_A_p2000,x_j_A_p5000,s_j_A_p5000,A_i_A_p5000,x_j_A_p8000,s_j_A_p8000,A_i_A_p8000,x_j_B_p2000,s_j_B_p2000,A_i_B_p2000,x_j_B_p5000,s_j_B_p5000,A_i_B_p5000,x_j_B_p8000,s_j_B_p8000,A_i_B_p8000,x_j_C_p2000,s_j_C_p2000,A_i_C_p2000,x_j_C_p5000,s_j_C_p5000,A_i_C_p5000,x_j_C_p8000,s_j_C_p8000,A_i_C_p8000,x_j_D_p2000,s_j_D_p2000,A_i_D_p2000,x_j_D_p5000,s_j_D_p5000,A_i_D_p5000,x_j_D_p8000,s_j_D_p8000,A_i_D_p8000
E01003123,4,46.6859838051937,47.44696534121836,48.96892841326767,50.490891485316986,0.163,8,0.0,0.0,3.453118479179054,0.0,0.0,3.611623213311458,0.0,0.0,3.7880794137490996,0.0,0.0,3.4536526748250456,0.0,0.0,3.615571952756344,0.0,0.0,3.788524304941816,0.0,0.0,3.4520631490458022,0.0,0.0,3.62428250306362,0.0,0.0,3.797536634314662,0.0,0.0,3.4579056830225947,0.0,0.0,3.6225223049687507,0.0,0.0,3.791362299835197
E01003124,2,27.89415584415584,28.70866519480519,30.33768389610389,31.96670259740259,0.292,5,0.0,0.0,3.4321832033449415,0.0,0.0,3.5907868031146735,0.0,0.0,3.767514430336468,0.0,0.0,3.4326953774106004,0.0,0.0,3.594926504417106,0.0,0.0,3.768088718796815,0.0,0.0,3.431126357359036,0.0,0.0,3.6036769565737705,0.0,0.0,3.7773637598034635,0.0,0.0,3.4369255641224266,0.0,0.0,3.601674836727149,0.0,0.0,3.7713051759722935
E01003125,1,32.59152366070201,33.89844375949616,36.51228395708446,39.12612415467276,0.401,2,0.0,0.0,3.4281172715456827,0.0,0.0,3.586886088128766,0.0,0.0,3.763827068042774,0.0,0.0,3.428609630801555,0.0,0.0,3.5911536619721143,0.0,0.0,3.7645584655829616,0.0,0.0,3.427056828677353,0.0,0.0,3.5997978234610466,0.0,0.0,3.773972425649241,0.0,0.0,3.432754005518767,0.0,0.0,3.5976098550600257,0.0,0.0,3.7680949714538285
E01003126,2,29.46707513527037,30.32751372922026,32.04839091712005,33.76926810501984,0.292,5,0.0,0.0,3.4077174039000813,0.0,0.0,3.5661480719960763,0.0,0.0,3.743107097987496,0.0,0.0,3.4082269016182587,0.0,0.0,3.5704340886714507,0.0,0.0,3.743567406735545,0.0,0.0,3.4066654078930276,0.0,0.0,3.579628439536218,0.0,0.0,3.7531571347352646,0.0,0.0,3.412644432439289,0.0,0.0,3.577500469635462,0.0,0.0,3.746873734789724
E01003127,8,49.031357811105714,49.91392225170562,51.67905113290543,53.444180014105235,0.18,7,0.0,0.0,3.4173683804414923,0.0,0.0,3.5757499456580404,0.0,0.0,3.7533343267857333,0.0,0.0,3.41784972928141,0.0,0.0,3.580416256652527,0.0,0.0,3.7538176101155,0.0,0.0,3.4163201862798847,0.0,0.0,3.5901935473065807,0.0,0.0,3.7640544017952466,0.0,0.0,3.422463806022402,0.0,0.0,3.5876572188760694,0.0,0.0,3.75764104887059
E01003128,0,31.914935064935054,33.17876649350649,35.70642935064934,38.234092207792195,0.396,3,0.0,0.0,3.379394548989585,0.0,0.0,3.537620743045862,0.0,0.0,3.7146426576271256,0.0,0.0,3.3799168890117652,0.0,0.0,3.5419361458194167,0.0,0.0,3.7149167768486397,0.0,0.0,3.3783477604480234,0.0,0.0,3.5515010125773605,0.0,0.0,3.7246600002242993,0.0,0.0,3.384519782946634,0.0,0.0,3.549392420958685,0.0,0.0,3.718088563175589
E01003129,4,40.77706489052328,41.75571444789583,43.71301356264095,45.67031267738607,0.24,6,0.0,0.0,3.4730899832491193,0.0,0.0,3.6319486247999926,0.0,0.0,3.808578727194324,0.0,0.0,3.4735972291790342,0.0,0.0,3.6360224838547315,0.0,0.0,3.809330378603007,0.0,0.0,3.4720269677612756,0.0,0.0,3.644307279736224,0.0,0.0,3.8183999750069963,0.0,0.0,3.477616290756486,0.0,0.0,3.6423266745214815,0.0,0.0,3.8126221149925215
E01003130,3,59.32724485376318,60.63837696503135,63.260641187567686,65.88290541010402,0.221,6,0.0,0.0,2.857691298813117,0.0,0.0,3.0152493566318714,0.0,0.0,3.198810156626877,0.0,0.0,2.8585182234862283,0.0,0.0,3.023236141640522,0.0,0.0,3.196732599871958,0.0,0.0,2.8567762896525934,0.0,0.0,3.040818423581208,0.0,0.0,3.2142962426839947,0.0,0.0,2.8670610282852573,0.0,0.0,3.0357931869588013,0.0,0.0,3.201246392920383
E01003131,2,80.68622322772919,82.03368315563226,84.72860301143842,87.42352286724457,0.167,8,0.0,0.0,2.8856244461284213,0.0,0.0,3.042908499687773,0.0,0.0,3.225986914937797,0.0,0.0,2.886511318311765,0.0,0.0,3.0503638231901133,0.0,0.0,3.2234478344270747,0.0,0.0,2.884692507498289,0.0,0.0,3.0674290179360804,0.0,0.0,3.240293121378317,0.0,0.0,2.8950310014564735,0.0,0.0,3.0630560281268364,0.0,0.0,3.227060376680105
E01003132,0,38.19740259740259,39.7062,42.7237948051948,45.7413896103896,0.395,3,0.0,0.0,2.816144784872381,0.0,0.0,2.97397545184698,0.0,0.0,3.157953686501274,0.0,0.0,2.8169067152044427,0.0,0.0,2.9823476856003985,0.0,0.0,3.1563118306368407,0.0,0.0,2.8152379620988834,0.0,0.0,3.000304453878004,0.0,0.0,3.17436205877907,0.0,0.0,2.8254089771455266,0.0,0.0,2.9947652654888106,0.0,0.0,3.1616148911152937
E01003133,4,60.64123622461846,62.32099846804039,65.68052295488425,69.04004744172812,0.277,5,0.0,0.0,2.7615161331408475,0.0,0.0,2.9198844882937367,0.0,0.0,3.1055030803085986,0.0,0.0,2.762271487590308,0.0,0.0,2.9293340175498894,0.0,0.0,3.10415338733527,0.0,0.0,2.760645559407333,0.0,0.0,2.9489288745198916,0.0,0.0,3.1240904236494424,0.0,0.0,2.7712601252789675,0.0,0.0,2.942206234292785,0.0,0.0,3.1106180727514903
E01003134,3,60.16436081233465,61.38569733682504,63.828370385805826,66.2710434347866,0.203,7,0.0,0.0,2.774765545698033,0.0,0.0,2.932734709783824,0.0,0.0,3.1177016620743823,0.0,0.0,2.775606052652447,0.0,0.0,2.9417073881924,0.0,0.0,3.115807609208972,0.0,0.0,2.7738874566743763,0.0,0.0,2.9607189332165302,0.0,0.0,3.135098146191229,0.0,0.0,2.78463388299563,0.0,0.0,2.954661212323914,0.0,0.0,3.1212655624251897
E01003135,3,58.894761784425874,60.20811497221857,62.83482134780396,65.46152772338935,0.223,6,0.0,0.0,2.792249541065378,0.0,0.0,2.9499565071334874,0.0,0.0,3.1345913326168926,0.0,0.0,2.79316142732101,0.0,0.0,2.958565810330676,0.0,0.0,3.1322293864332105,0.0,0.0,2.7913626311521416,0.0,0.0,2.9772123670690362,0.0,0.0,3.1510624988288063,0.0,0.0,2.8022606272873007,0.0,0.0,2.9716801153582173,0.0,0.0,3.1368813357469674
E01003136,4,48.55929571234421,49.60332057015961,51.69137028579041,53.77942000142121,0.215,7,0.0,0.0,2.9801335938244358,0.0,0.0,3.137366362486662,0.0,0.0,3.3193301487439015,0.0,0.0,2.980920492334439,0.0,0.0,3.1442933144514353,0.0,0.0,3.3172775994785075,0.0,0.0,2.9791805706893815,0.0,0.0,3.1602951032599687,0.0,0.0,3.3329346336924877,0.0,0.0,2.9888058130845523,0.0,0.0,3.1562656465216574,0.0,0.0,3.320965481966491
E01003137,1,53.32765151966085,55.450092050143354,59.69497311110835,63.93985417207336,0.398,2,0.0,0.0,2.913550542287048,0.0,0.0,3.0709947223081357,0.0,0.0,3.253593149737074,0.0,0.0,2.914313841060933,0.0,0.0,3.078426307483661,0.0,0.0,3.2517600555696484,0.0,0.0,2.9126125695632057,0.0,0.0,3.095031857533286,0.0,0.0,3.2681970955150264,0.0,0.0,2.922361181802514,0.0,0.0,3.090462305398156,0.0,0.0,3.2560985534659115
E01003138,4,58.85726120567446,59.37520510428439,60.41109290150427,61.44698069872414,0.088,9,0.0,0.0,2.9521444412700077,0.0,0.0,3.109251849640121,0.0,0.0,3.291643868312085,0.0,0.0,2.9530288524869324,0.0,0.0,3.1161631297503454,0.0,0.0,3.2889981139056204,0.0,0.0,2.951192680614941,0.0,0.0,3.1325378372360775,0.0,0.0,3.3049459609883627,0.0,0.0,2.9612943582552576,0.0,0.0,3.1286982657355678,0.0,0.0,3.292079981994956
E01003139,2,61.09886733851901,62.760756530126734,66.08453491334215,69.4083132965576,0.272,5,0.0,0.0,2.4457037570679185,0.0,0.0,2.6051587709360393,0.0,0.0,2.799350585438869,0.0,0.0,2.4477421133214037,0.0,0.0,2.6164482778710942,0.0,0.0,2.792335859093242,0.0,0.0,2.4448624915732013,0.0,0.0,2.639513880704191,0.0,0.0,2.816939730213066,0.0,0.0,2.461129004692938,0.0,0.0,2.6343469798340866,0.0,0.0,2.792831738144521
E01003140,1,62.03823022181569,63.55816686225017,66.59804014311914,69.63791342398811,0.245,6,0.0,0.0,2.350892642953733,0.0,0.0,2.5110215620761007,0.0,0.0,2.707240889601789,0.0,0.0,2.3531502132438167,0.0,0.0,2.5241733180661177,0.0,0.0,2.700480993944593,0.0,0.0,2.3501541781174202,0.0,0.0,2.5488623730935367,0.0,0.0,2.7277326567012548,0.0,0.0,2.3672633770393605,0.0,0.0,2.5423598670654206,0.0,0.0,2.701341647425801
E01003141,9,66.0355114949124,68.11563010700215,72.27586733118162,76.4361045553611,0.315,4,0.0,0.0,2.4077850912112884,0.0,0.0,2.5678209281903333,0.0,0.0,2.7634737233796516,0.0,0.0,2.410141522041625,0.0,0.0,2.5824304599217918,0.0,0.0,2.7581408546719466,0.0,0.0,2.407197617309231,0.0,0.0,2.6085789109423474,0.0,0.0,2.787831216445201,0.0,0.0,2.424272180772629,0.0,0.0,2.599676947159831,0.0,0.0,2.7610149647745663
E01003142,1,59.98860466252582,61.41033459302769,64.25379445403141,67.09725431503513,0.237,6,0.0,0.0,2.3908351971120614,0.0,0.0,2.5507536100656663,0.0,0.0,2.7464985633212757,0.0,0.0,2.3930006374865767,0.0,0.0,2.562331642296813,0.0,0.0,2.738872574029908,0.0,0.0,2.3899814165210334,0.0,0.0,2.5857678839739773,0.0,0.0,2.7639580287819436,0.0,0.0,2.4068951821161613,0.0,0.0,2.5808804316470826,0.0,0.0,2.7387174762840365
E01003143,2,57.49926653468936,59.7302380762353,64.1921811593272,68.6541242424191,0.388,3,0.0,0.0,2.48096528182574,0.0,0.0,2.640312972994267,0.0,0.0,2.834490118397942,0.0,0.0,2.4830087789105946,0.0,0.0,2.6502887196108347,0.0,0.0,2.826544256760525,0.0,0.0,2.4800204419201393,0.0,0.0,2.672389504137331,0.0,0.0,2.8494955655151153,0.0,0.0,2.4963213154407264,0.0,0.0,2.668617956417027,0.0,0.0,2.8259720928094607
E01003144,5,76.82673443580855,77.70255920837677,79.4542087535132,81.20585829864963,0.114,9,0.0,0.0,2.462910493296966,0.0,0.0,2.622140288496441,0.0,0.0,2.8144738676595003,0.0,0.0,2.4647995481961464,0.0,0.0,2.635306133618236,0.0,0.0,2.810185607585179,0.0,0.0,2.462280646330845,0.0,0.0,2.6602753711649942,0.0,0.0,2.8377717311162023,0.0,0.0,2.4777465796625253,0.0,0.0,2.6514213359604186,0.0,0.0,2.8145483314652613
E01003145,2,53.254015839673464,54.840985511695735,58.01492485574027,61.18886419978481,0.298,5,0.0,0.0,2.4698794082249327,0.0,0.0,2.629035728778499,0.0,0.0,2.821836275796607,0.0,0.0,2.471807913756371,0.0,0.0,2.6409648570381314,0.0,0.0,2.816114926431602,0.0,0.0,2.4691238006677363,0.0,0.0,2.6644875834583504,0.0,0.0,2.8415681955023278,0.0,0.0,2.4847828173339765,0.0,0.0,2.657903871261389,0.0,0.0,2.8182091834721925
E01003146,1,49.94347231235454,51.43178778726271,54.40841873707903,57.38504968689536,0.298,5,0.0,0.0,2.527817450415125,0.0,0.0,2.686704258021083,0.0,0.0,2.8789964782500403,0.0,0.0,2.5296841222207886,0.0,0.0,2.69708253085779,0.0,0.0,2.872361393057613,0.0,0.0,2.526946232266836,0.0,0.0,2.719199053938469,0.0,0.0,2.8955576491927153,0.0,0.0,2.5423850810857394,0.0,0.0,2.7143644339194632,0.0,0.0,2.8731324615174536
E01003147,4,69.59639959012614,71.3989463395104,75.00403983827894,78.60913333704747,0.259,6,0.0,0.0,2.4324815755878966,0.0,0.0,2.592039443838052,0.0,0.0,2.786137232232759,0.0,0.0,2.4345798069535705,0.0,0.0,2.6051170846783753,0.0,0.0,2.7805394221738027,0.0,0.0,2.4317946529814436,0.0,0.0,2.629781950145419,0.0,0.0,2.80779929198849,0.0,0.0,2.4480764855570034,0.0,0.0,2.622246289930628,0.0,0.0,2.7829502321375954
E01003148,2,67.98279232949541,69.5056068776761,72.5512359740375,75.5968650703989,0.224,6,0.0,0.0,2.595000264031041,0.0,0.0,2.7533189426594946,0.0,0.0,2.94173630718876,0.0,0.0,2.5963455938901276,0.0,0.0,2.764026999973387,0.0,0.0,2.938177631071854,0.0,0.0,2.594223768230455,0.0,0.0,2.7859638003862717,0.0,0.0,2.9612880105492314,0.0,0.0,2.607431860319912,0.0,0.0,2.77891515952932,0.0,0.0,2.9426331435068276
E01003149,2,80.35950641223383,81.57293495905854,83.99979205270802,86.42664914635748,0.151,8,0.0,0.0,2.502597017648684,0.0,0.0,2.6614889937607087,0.0,0.0,2.851845712243602,0.0,0.0,2.504132201295504,0.0,0.0,2.6738003702285145,0.0,0.0,2.848433834101978,0.0,0.0,2.5019217233104385,0.0,0.0,2.697891975239056,0.0,0.0,2.8745215034508664,0.0,0.0,2.516112003893539,0.0,0.0,2.6891170496527375,0.0,0.0,2.853834579318135
E01003150,1,63.24947149257006,65.70355098648177,70.61170997430521,75.51986896212864,0.388,3,0.0,0.0,2.5494724055695928,0.0,0.0,2.707943659571564,0.0,0.0,2.897596196733705,0.0,0.0,2.551018145058452,0.0,0.0,2.7189586997188693,0.0,0.0,2.8932601169853913,0.0,0.0,2.5487050393465873,0.0,0.0,2.7413662605696296,0.0,0.0,2.9170634632592307,0.0,0.0,2.562733143637423,0.0,0.0,2.7345181815249298,0.0,0.0,2.8968545617016357
E01003151,3,54.70544015870495,57.00853918938643,61.61473725074939,66.22093531211235,0.421,2,0.0,0.0,2.7558984424820734,0.0,0.0,2.913636101240055,0.0,0.0,3.098910353351975,0.0,0.0,2.756900227779662,0.0,0.0,2.9225283350166262,0.0,0.0,3.0961799093106066,0.0,0.0,2.7550268598543086,0.0,0.0,2.9417358416467705,0.0,0.0,3.115691465205945,0.0,0.0,2.7663997275944743,0.0,0.0,2.9360671196826225,0.0,0.0,3.1006017586886094
E01003152,1,72.76376902729905,73.9207129548331,76.23460080990122,78.54848866496931,0.159,8,0.0,0.0,2.68691034534375,0.0,0.0,2.844969948502376,0.0,0.0,3.031171242035956,0.0,0.0,2.6879206223836327,0.0,0.0,2.8546180273127613,0.0,0.0,3.0286763111189625,0.0,0.0,2.6860721833634487,0.0,0.0,2.874856167419868,0.0,0.0,3.04949172488763,0.0,0.0,2.697728462937957,0.0,0.0,2.8683389682541653,0.0,0.0,3.033869102282768
E01003153,1,61.078505356996246,62.19624200502928,64.43171530109534,66.6671885971614,0.183,7,0.0,0.0,2.7403568048259235,0.0,0.0,2.897999426747981,0.0,0.0,3.0833971034361674,0.0,0.0,2.741425301905924,0.0,0.0,2.906760302327945,0.0,0.0,3.080273277329024,0.0,0.0,2.739480244696827,0.0,0.0,2.9259338904146706,0.0,0.0,3.099711075517739,0.0,0.0,2.7510919378492913,0.0,0.0,2.9205504254153305,0.0,0.0,3.0841640227253793
E01003154,2,68.4606874914671,70.74042838493295,75.29991017186467,79.85939195879638,0.333,4,0.0,0.0,2.5913114069407017,0.0,0.0,2.7498207381135202,0.0,0.0,2.9381329581820035,0.0,0.0,2.5925344232534266,0.0,0.0,2.760864912461882,0.0,0.0,2.9352913442295305,0.0,0.0,2.59055212254355,0.0,0.0,2.783216925475655,0.0,0.0,2.9588745402590098,0.0,0.0,2.6033987602368605,0.0,0.0,2.775410328161229,0.0,0.0,2.9408702911741167
E01003155,3,66.10818497239619,67.41051621635239,70.0151787042648,72.61984119217722,0.197,7,0.0,0.0,2.668710248837108,0.0,0.0,2.826702753369941,0.0,0.0,3.0137372758521206,0.0,0.0,2.6699185044551643,0.0,0.0,2.836492452178542,0.0,0.0,3.010352783888824,0.0,0.0,2.6678838432605376,0.0,0.0,2.8571590767756003,0.0,0.0,3.0317409490186806,0.0,0.0,2.6803546437513197,0.0,0.0,2.8509106544461704,0.0,0.0,3.0145479199054863
E01003156,3,55.76233592704027,56.69914317061454,58.5727576577631,60.446372144911656,0.168,8,0.0,0.0,3.095916345256861,0.0,0.0,3.252812154323781,0.0,0.0,3.433522149582897,0.0,0.0,3.0967407037901427,0.0,0.0,3.258645129494787,0.0,0.0,3.431094167556554,0.0,0.0,3.0949291032671598,0.0,0.0,3.2734119419755694,0.0,0.0,3.445062999563727,0.0,0.0,3.104226162086219,0.0,0.0,3.270486127733058,0.0,0.0,3.4334705994655383
E01003157,3,54.15487012987012,54.86429892857142,56.28315652597401,57.70201412337662,0.131,8,0.0,0.0,3.137517746685373,0.0,0.0,3.2943040787332114,0.0,0.0,3.4749382902118295,0.0,0.0,3.138386357666142,0.0,0.0,3.2998259318955823,0.0,0.0,3.4721738723819637,0.0,0.0,3.136519163485959,0.0,0.0,3.3144632820107316,0.0,0.0,3.485813185070164,0.0,0.0,3.145915207756186,0.0,0.0,3.311895543120822,0.0,0.0,3.4739814721172295
E01003158,3,63.60156021819138,64.2057750402642,65.41420468440984,66.62263432855548,0.095,9,0.0,0.0,3.0257855843378367,0.0,0.0,3.1827038099380465,0.0,0.0,3.3642441814345436,0.0,0.0,3.0266674494594197,0.0,0.0,3.1889216302127537,0.0,0.0,3.3614858395284157,0.0,0.0,3.0248095554591883,0.0,0.0,3.2044451772842786,0.0,0.0,3.376301120132146,0.0,0.0,3.034598179176923,0.0,0.0,3.201261546237852,0.0,0.0,3.3638975837825256
E01003159,1,50.76233766233765,52.05677727272727,54.64565649350648,57.2345357142857,0.255,6,0.0,0.0,3.1498815765094625,0.0,0.0,3.3070233415276205,0.0,0.0,3.4868375917492354,0.0,0.0,3.1505665907338045,0.0,0.0,3.3127429149615084,0.0,0.0,3.4853636135057164,0.0,0.0,3.148888638117997,0.0,0.0,3.326538731274372,0.0,0.0,3.498578338952359,0.0,0.0,3.157334410661086,0.0,0.0,3.3234810999324904,0.0,0.0,3.488510859746864
E01003160,0,33.674025974025966,34.58659207792206,36.41172428571427,38.23685649350648,0.271,5,0.0,0.0,3.123952824529278,0.0,0.0,3.280949023954798,0.0,0.0,3.4609322171167394,0.0,0.0,3.124695948787201,0.0,0.0,3.286589103866265,0.0,0.0,3.459051673926224,0.0,0.0,3.12295989900111,0.0,0.0,3.3006387743787697,0.0,0.0,3.4723681439437932,0.0,0.0,3.1316975431235585,0.0,0.0,3.2977541456382586,0.0,0.0,3.4617427758291193
E01003161,5,45.262180438294514,46.00900641552637,47.502658369990094,48.996310324453816,0.165,8,0.0,0.0,3.211101697444776,0.0,0.0,3.3679527324303944,0.0,0.0,3.547719191277827,0.0,0.0,3.211893935776991,0.0,0.0,3.37320076109637,0.0,0.0,3.5454789883437483,0.0,0.0,3.210097696095115,0.0,0.0,3.387049981769817,0.0,0.0,3.5583396444456112,0.0,0.0,3.2189120332417307,0.0,0.0,3.3846058720496313,0.0,0.0,3.5474754068907743
E01003162,1,40.94643296807357,42.30175989931681,45.01241376180327,47.72306762428975,0.331,4,0.0,0.0,3.047447448666349,0.0,0.0,3.2045823733531376,0.0,0.0,3.3854799329793916,0.0,0.0,3.0481879703602823,0.0,0.0,3.210884390554033,0.0,0.0,3.3836472101174886,0.0,0.0,3.046473295572601,0.0,0.0,3.225822185500563,0.0,0.0,3.3980850322519727,0.0,0.0,3.055550569860328,0.0,0.0,3.2223132421688625,0.0,0.0,3.387005522287537
E01003163,3,65.0489051346471,66.0246387116668,67.97610586570622,69.92757301974562,0.15,8,0.0,0.0,3.054505831757491,0.0,0.0,3.2115235686363337,0.0,0.0,3.392521081334275,0.0,0.0,3.0552994854409454,0.0,0.0,3.217715359172547,0.0,0.0,3.390333271861684,0.0,0.0,3.053529785108189,0.0,0.0,3.232776229723112,0.0,0.0,3.4047810491631294,0.0,0.0,3.0628353782445537,0.0,0.0,3.229463196537245,0.0,0.0,3.3932509117063323
E01003164,4,62.83874591897605,64.5228243096046,67.89098109086173,71.25913787211884,0.268,5,0.0,0.0,2.778820751135436,0.0,0.0,2.9375432245697333,0.0,0.0,3.123339813713877,0.0,0.0,2.7794428401184987,0.0,0.0,2.9470195620338586,0.0,0.0,3.1226480531518206,0.0,0.0,2.7779306283034635,0.0,0.0,2.9664532519896625,0.0,0.0,3.1422954373612644,0.0,0.0,2.788060839426832,0.0,0.0,2.9595295727657485,0.0,0.0,3.1299334517230104
E01003165,3,64.52474031829664,66.00235687158562,68.95758997816361,71.9128230847416,0.229,6,0.0,0.0,2.6515951922952428,0.0,0.0,2.811466360806003,0.0,0.0,3.000053414509234,0.0,0.0,2.6521344441183223,0.0,0.0,2.8223670721903185,0.0,0.0,3.000089286387282,0.0,0.0,2.650732262185301,0.0,0.0,2.8443254610172706,0.0,0.0,3.0221774918000834,0.0,0.0,2.6612576993991235,0.0,0.0,2.8357271524266183,0.0,0.0,3.0093434025059915
E01003166,3,83.61138186468827,85.58461047669492,89.53106770070819,93.47752492472148,0.236,6,0.0,0.0,2.6932496267631523,0.0,0.0,2.852285907136107,0.0,0.0,3.0394310225411156,0.0,0.0,2.6939382673941883,0.0,0.0,2.862633782284635,0.0,0.0,3.038625158790386,0.0,0.0,2.692399094842043,0.0,0.0,2.883657174851709,0.0,0.0,3.0600581579733745,0.0,0.0,2.70316612293714,0.0,0.0,2.875821076953158,0.0,0.0,3.0464285670323044
E01003167,4,81.4350675199681,82.37157079644774,84.244577349407,86.11758390236628,0.115,9,0.0,0.0,2.64906942778536,0.0,0.0,2.808518223360436,0.0,0.0,2.996805149617006,0.0,0.0,2.649758287282782,0.0,0.0,2.8195428667898765,0.0,0.0,2.996172451712145,0.0,0.0,2.648241197067363,0.0,0.0,2.8417868485973106,0.0,0.0,3.018901080053734,0.0,0.0,2.659304805600186,0.0,0.0,2.833144442060977,0.0,0.0,3.0046931450224093
E01003168,0,49.3801948051948,51.57267545454545,55.957636753246746,60.342598051948045,0.444,2,0.0,0.0,2.827088662962665,0.0,0.0,2.985893601578896,0.0,0.0,3.1710399943697087,0.0,0.0,2.827596203253159,0.0,0.0,2.994842374276864,0.0,0.0,3.1708444959358313,0.0,0.0,2.826161728358986,0.0,0.0,3.013132367988865,0.0,0.0,3.189193220942016,0.0,0.0,2.835588208352421,0.0,0.0,3.006644636724403,0.0,0.0,3.1782959655308765
E01003169,4,72.44178718541099,74.13692500554961,77.52720064582684,80.91747628610408,0.234,6,0.0,0.0,2.8725998243299187,0.0,0.0,3.031002058176858,0.0,0.0,3.2153412999205564,0.0,0.0,2.8731713389668507,0.0,0.0,3.039583353836749,0.0,0.0,3.214746148718035,0.0,0.0,2.8716738968278377,0.0,0.0,3.05738723960041,0.0,0.0,3.2326279220033554,0.0,0.0,2.8811584240134875,0.0,0.0,3.051353790716233,0.0,0.0,3.2214319370219506
E01003170,6,84.88578281127117,85.64126627829148,87.1522332123321,88.66320014637273,0.089,9,0.0,0.0,2.8444357804520517,0.0,0.0,3.0036051088383777,0.0,0.0,3.1895376768845116,0.0,0.0,2.844895386868149,0.0,0.0,3.0128858429197924,0.0,0.0,3.189654247721486,0.0,0.0,2.843508530052996,0.0,0.0,3.031678880871797,0.0,0.0,3.2084537940843094,0.0,0.0,2.852933351438344,0.0,0.0,3.0248016821107813,0.0,0.0,3.1977353931369596
E01003171,7,47.91746957906867,49.005196138513526,51.18064925740325,53.35610237629297,0.227,6,0.0,0.0,3.107858984320328,0.0,0.0,3.265505969456595,0.0,0.0,3.446879895130542,0.0,0.0,3.108451767382081,0.0,0.0,3.272358389043189,0.0,0.0,3.446006350902432,0.0,0.0,3.1068872953469904,0.0,0.0,3.287382019226595,0.0,0.0,3.460875123528404,0.0,0.0,3.1155017685550987,0.0,0.0,3.2830957170754598,0.0,0.0,3.4508608622082555
E01003172,1,46.11331168831168,47.68577561688311,50.830703474025974,53.97563133116883,0.341,4,0.0,0.0,2.9444696654754408,0.0,0.0,3.1024486886920544,0.0,0.0,3.2852779116432336,0.0,0.0,2.9450520044906163,0.0,0.0,3.110162364211435,0.0,0.0,3.2845156659173576,0.0,0.0,2.943520352553097,0.0,0.0,3.126549307871651,0.0,0.0,3.300880892270128,0.0,0.0,2.9525810060088045,0.0,0.0,3.1214078601493473,0.0,0.0,3.290274039897435
E01003173,7,50.865609406516775,51.577727938208014,53.00196500159048,54.426202064972955,0.14,8,0.0,0.0,3.028869022252627,0.0,0.0,3.186561719697835,0.0,0.0,3.368692021529605,0.0,0.0,3.0294958477527762,0.0,0.0,3.1938537186425915,0.0,0.0,3.367635058305831,0.0,0.0,3.027913817787952,0.0,0.0,3.2097315751533158,0.0,0.0,3.3833981586102486,0.0,0.0,3.036947658703961,0.0,0.0,3.2050749636046003,0.0,0.0,3.372694367362709
E01003174,3,52.84902483526898,54.97884053613032,59.238471937853,63.49810333957568,0.403,2,0.0,0.0,2.836254937122241,0.0,0.0,2.9943676430414117,0.0,0.0,3.1786508434889402,0.0,0.0,2.836935542615127,0.0,0.0,3.0029706434343226,0.0,0.0,3.1774827997333435,0.0,0.0,2.83534623060416,0.0,0.0,3.021080174278908,0.0,0.0,3.195718101264462,0.0,0.0,2.845286195888785,0.0,0.0,3.0151722232229616,0.0,0.0,3.1835174540217523
E01003175,1,50.40517162696569,52.350811251766565,56.24209050136831,60.13336975097007,0.386,3,0.0,0.0,2.903227040731604,0.0,0.0,3.0610571044432824,0.0,0.0,3.2441270158082802,0.0,0.0,2.903885490321763,0.0,0.0,3.068912404736402,0.0,0.0,3.2429519312126267,0.0,0.0,2.9022922578714203,0.0,0.0,3.0857872510498474,0.0,0.0,3.259805142336996,0.0,0.0,2.911769862378572,0.0,0.0,3.0806192653407267,0.0,0.0,3.2483681570321954
E01003176,3,36.79592576951725,38.13161787495072,40.803002085817674,43.47438629668463,0.363,3,0.0,0.0,3.194443743893017,0.0,0.0,3.3522583704700235,0.0,0.0,3.5324452860004496,0.0,0.0,3.194951627824635,0.0,0.0,3.3584358977519893,0.0,0.0,3.5321626165234004,0.0,0.0,3.193441828079787,0.0,0.0,3.3718061735952682,0.0,0.0,3.5454879006151336,0.0,0.0,3.2011504435250435,0.0,0.0,3.3680026239529384,0.0,0.0,3.536969925917773
E01003177,7,36.47021066787459,37.40384806097219,39.27112284716736,41.13839763336255,0.256,6,0.0,0.0,3.1557798662218435,0.0,0.0,3.3136630418017936,0.0,0.0,3.494774823957931,0.0,0.0,3.1562929632018744,0.0,0.0,3.3203668508249233,0.0,0.0,3.494406565344968,0.0,0.0,3.1547922687916103,0.0,0.0,3.334723336306497,0.0,0.0,3.508718653417273,0.0,0.0,3.162898056797104,0.0,0.0,3.330442750795708,0.0,0.0,3.499658101092455
