lsoa_code,lsoa_name,ej,seff,ubar_i,has_evse_i,desert_condition
E01002787,Islington 010E,1,0.4056547619047618,0.2028273809523809,True,normal
E01002762,Islington 011C,8,1.9132936507936507,0.11958705357142856,True,normal
E01002767,Islington 011D,1,1.3037698412698413,0.3259424603174603,True,normal
E01033486,Islington 011E,0,0.0,,False,A_true_desert
E01033487,Islington 011F,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01033488,Islington 011G,5,0.286111111111111,0.028611111111111098,True,normal
E01033491,Islington 011H,2,0.0,0.0,True,B_underutilised
E01035653,Islington 011J,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01035654,Islington 011K,1,0.5649801587301587,0.28249007936507936,True,normal
E01002777,Islington 012A,20,0.40168650793650773,0.010049603174603166,True,normal
E01002778,Islington 012B,1,0.9158730158730158,0.4579365079365079,True,normal
E01002779,Islington 012C,2,1.2391865079365079,0.22460317460317458,True,normal
E01002781,Islington 012D,2,0.4282738095238094,0.07137896825396824,True,normal
E01002782,Islington 012E,2,9.92063492063492e-05,4.96031746031746e-05,True,B_underutilised
E01002739,Islington 013A,3,0.0003968253968252,0.00013227513227506666,True,B_underutilised
E01002740,Islington 013B,8,2.141765873015873,0.10848214285714282,True,normal
E01002745,Islington 013C,1,0.0,0.0,True,B_underutilised
E01002795,Islington 013D,5,0.02668650793650785,0.005337301587301569,True,normal
E01002796,Islington 013E,9,0.05059523809523795,0.005621693121693106,True,normal
E01002716,Islington 014A,5,0.9435515873015871,0.0943551587301587,True,normal
E01002718,Islington 014B,3,0.0003968253968253492,0.0001322751322751164,True,B_underutilised
E01002721,Islington 014C,4,0.5815476190476189,0.09108382936507932,True,normal
E01002775,Islington 014D,9,0.3267857142857141,0.01817680776014108,True,normal
E01002776,Islington 014E,4,1.1530753968253968,0.1441344246031746,True,normal
E01002780,Islington 014F,0,0.0,,False,A_true_desert
E01002708,Islington 015A,2,0.6414682539682539,0.16036706349206348,True,normal
E01002712,Islington 015B,4,1.3800595238095237,0.11512070105820105,True,normal
E01002713,Islington 015C,2,0.5368055555555555,0.1343253968253968,True,normal
E01002765,Islington 015D,1,1.0268849206349207,0.5134424603174603,True,normal
E01002766,Islington 015E,1,9.92063492063492e-05,9.92063492063492e-05,True,B_underutilised
E01002717,Islington 016A,4,9.92063492063492e-05,2.48015873015873e-05,True,B_underutilised
E01002719,Islington 016B,3,0.578769841269841,0.09654431216931209,True,normal
E01002720,Islington 016C,6,0.20882936507936492,0.017460317460317436,True,normal
E01002790,Islington 016D,2,0.8178571428571427,0.20451388888888883,True,normal
E01002791,Islington 016E,2,0.00039682539682534923,0.00019841269841267461,True,B_underutilised
E01002793,Islington 016F,6,1.1985119047619044,0.09992559523809519,True,normal
E01002698,Islington 017A,5,0.000595238095238,0.00011904761904759999,True,B_underutilised
E01002699,Islington 017B,1,0.0,0.0,True,B_underutilised
E01002700,Islington 017C,20,0.9150793650793646,0.0247222222222222,True,normal
E01002714,Islington 017D,4,0.0294642857142856,0.0073660714285714,True,normal
E01002792,Islington 017E,13,0.0006944444444442476,5.3418803418788274e-05,True,B_underutilised
E01002722,Islington 018A,3,1.014186507936508,0.1690641534391534,True,normal
E01002797,Islington 018B,1,0.6926587301587301,0.34632936507936507,True,normal
E01002798,Islington 018C,3,0.0,0.0,True,B_underutilised
E01002799,Islington 018D,3,0.0,0.0,True,B_underutilised
E01002800,Islington 018E,2,1.1838293650793648,0.2959573412698412,True,normal
E01002694,Islington 019A,1,1.1276785714285715,0.5638392857142858,True,normal
E01002697,Islington 019B,5,2.326289682539682,0.16661706349206346,True,normal
E01002709,Islington 019C,2,0.9430555555555554,0.23578869047619044,True,normal
E01002710,Islington 019D,2,0.0267857142857142,0.0133928571428571,True,normal
E01002715,Islington 019E,1,1.1310515873015872,0.5655257936507936,True,normal
E01002696,Islington 020A,4,0.4370039682539679,0.05462549603174599,True,normal
E01002794,Islington 020B,8,0.0025793650793650494,0.0003224206349206312,True,B_underutilised
E01002801,Islington 020C,0,0.0,,False,A_true_desert
E01002802,Islington 020D,14,0.7561507936507933,0.027997448979591822,True,normal
E01035655,Islington 020F,4,0.7067460317460317,0.08834325396825396,True,normal
E01035656,Islington 020G,0,0.0,,False,A_true_desert
E01002695,Islington 021A,0,0.0,,False,A_true_desert
E01002711,Islington 021B,7,0.00029761904761904765,4.251700680272109e-05,True,B_underutilised
E01002727,Islington 021C,3,1.5226190476190475,0.1692901234567901,True,normal
E01002728,Islington 021D,3,9.92063492063492e-05,3.306878306878307e-05,True,B_underutilised
E01002729,Islington 021E,5,1.2486111111111111,0.08337301587301586,True,normal
E01002707,Islington 022B,2,1.0336309523809524,0.36892361111111105,True,normal
E01002723,Islington 022C,10,1.8475198412698413,0.0925,True,normal
E01002724,Islington 022D,4,3.3061507936507937,0.40894097222222225,True,normal
E01002725,Islington 022E,1,0.0,0.0,True,B_underutilised
E01002726,Islington 022F,1,0.8055555555555555,0.40277777777777773,True,normal
E01033489,Islington 022G,2,0.7889880952380952,0.3944940476190476,True,normal
E01033490,Islington 022H,1,0.5354166666666667,0.5354166666666667,True,normal
E01002701,Islington 023A,3,1.3231150793650794,0.2977017195767196,True,normal
E01002702,Islington 023B,1,1.570436507936508,0.392609126984127,True,normal
E01002703,Islington 023C,6,0.0002976190476189492,4.96031746031582e-05,True,B_underutilised
E01002704,Islington 023D,2,1.4853174603174604,0.4545882936507936,True,normal
E01002706,Islington 023E,2,1.5582341269841269,0.2597056878306878,True,normal
E01002852,Kensington and Chelsea 001A,3,0.672222222222222,0.112037037037037,True,normal
E01002853,Kensington and Chelsea 001B,2,0.0,0.0,True,B_underutilised
E01002854,Kensington and Chelsea 001C,4,0.00029761904761904765,7.440476190476191e-05,True,B_underutilised
E01002855,Kensington and Chelsea 001D,2,1.0774801587301586,0.27656249999999993,True,normal
E01002857,Kensington and Chelsea 001E,3,0.18075396825396808,0.0302083333333333,True,normal
E01002904,Kensington and Chelsea 002A,3,0.0005952380952379,0.00019841269841263333,True,B_underutilised
E01002905,Kensington and Chelsea 002B,9,0.5235119047619042,0.029486331569664855,True,normal
E01002906,Kensington and Chelsea 002C,10,1.1434523809523807,0.033028273809523785,True,normal
E01002907,Kensington and Chelsea 002D,1,1.1900793650793648,0.2975198412698412,True,normal
E01002876,Kensington and Chelsea 003A,10,0.128571428571428,0.00648809523809519,True,normal
E01002877,Kensington and Chelsea 003B,7,0.757440476190476,0.07341978458049885,True,normal
E01002878,Kensington and Chelsea 003C,6,0.6064484126984124,0.052571097883597866,True,normal
E01002908,Kensington and Chelsea 003D,7,0.0103174603174602,0.0007369614512471571,True,normal
E01002909,Kensington and Chelsea 003E,15,0.7655753968253962,0.02823412698412695,True,normal
E01002829,Kensington and Chelsea 004A,7,0.0007936507936505968,0.0001133786848072281,True,B_underutilised
E01002830,Kensington and Chelsea 004B,10,0.5214285714285711,0.02609623015873013,True,normal
E01002831,Kensington and Chelsea 004C,9,0.9212301587301587,0.05120149911816577,True,normal
E01002832,Kensington and Chelsea 004D,6,0.01061507936507925,0.001769179894179875,True,normal
E01002856,Kensington and Chelsea 004E,9,1.9156746031746028,0.10645943562610226,True,normal
E01002870,Kensington and Chelsea 005A,7,0.7574404761904759,0.05605158730158727,True,normal
E01002872,Kensington and Chelsea 005B,7,0.5435515873015873,0.039469954648526075,True,normal
E01002879,Kensington and Chelsea 005C,4,1.5925595238095234,0.1991071428571428,True,normal
E01002880,Kensington and Chelsea 005D,3,0.7402777777777777,0.12337962962962962,True,normal
E01002881,Kensington and Chelsea 005E,9,0.0006944444444442476,7.716049382713862e-05,True,B_underutilised
E01002882,Kensington and Chelsea 006A,10,0.25386904761904727,0.017812499999999974,True,normal
E01002883,Kensington and Chelsea 006B,9,0.3854166666666663,0.021439594356260992,True,normal
E01002884,Kensington and Chelsea 006C,4,0.17093253968253955,0.021378968253968237,True,normal
E01002885,Kensington and Chelsea 006D,4,0.0,0.0,True,B_underutilised
E01002886,Kensington and Chelsea 006E,9,1.1011904761904763,0.061199294532627874,True,normal
E01002833,Kensington and Chelsea 007A,9,0.44930555555555535,0.049922839506172816,True,normal
E01002871,Kensington and Chelsea 007B,19,0.7659722222222217,0.025057435254803646,True,normal
E01002873,Kensington and Chelsea 007C,11,0.2538690476190474,0.015241702741702723,True,normal
E01002874,Kensington and Chelsea 007D,11,0.0008928571428568492,8.116883116880447e-05,True,B_underutilised
E01002875,Kensington and Chelsea 007E,21,1.2830357142857138,0.03055083144368858,True,normal
E01002824,Kensington and Chelsea 008A,9,0.6521825396825397,0.036243386243386244,True,normal
E01002825,Kensington and Chelsea 008B,8,0.9794642857142855,0.08795262896825394,True,normal
E01002826,Kensington and Chelsea 008C,4,0.0001984126984126,4.960317460315e-05,True,B_underutilised
E01002827,Kensington and Chelsea 008D,11,0.719047619047619,0.06536796536796537,True,normal
E01002828,Kensington and Chelsea 008E,6,0.08859126984126971,0.014765211640211618,True,normal
E01002864,Kensington and Chelsea 009A,11,1.6848214285714282,0.07870670995670993,True,normal
E01002866,Kensington and Chelsea 009B,11,0.0014880952380950984,0.00013528138528137257,True,B_underutilised
E01002867,Kensington and Chelsea 009C,7,0.09791666666666625,0.007043650793650743,True,normal
E01002868,Kensington and Chelsea 009D,13,0.8982142857142856,0.03458104395604395,True,normal
E01002869,Kensington and Chelsea 009E,8,0.0371031746031744,0.003813244047619031,True,normal
E01002887,Kensington and Chelsea 010A,6,1.5593253968253964,0.1300016534391534,True,normal
E01002889,Kensington and Chelsea 010B,9,0.4128968253968252,0.04587742504409169,True,normal
E01002890,Kensington and Chelsea 010C,13,0.6561507936507934,0.027987637362637343,True,normal
E01002891,Kensington and Chelsea 010D,10,1.116269841269841,0.05583333333333331,True,normal
E01002892,Kensington and Chelsea 010E,11,0.26894841269841246,0.012265512265512245,True,normal
E01002813,Kensington and Chelsea 011A,17,1.558531746031746,0.04585959383753501,True,normal
E01002815,Kensington and Chelsea 011B,2,0.0436507936507936,0.0218253968253968,True,normal
E01002816,Kensington and Chelsea 011C,4,0.944047619047619,0.11800595238095238,True,normal
E01002817,Kensington and Chelsea 011D,9,0.0002976190476189492,3.3068783068772134e-05,True,B_underutilised
E01002865,Kensington and Chelsea 011E,14,0.0959325396825396,0.0034261621315192716,True,normal
E01002818,Kensington and Chelsea 012A,12,2.275595238095238,0.11390542328042326,True,normal
E01002819,Kensington and Chelsea 012B,7,1.2323412698412697,0.10855300453514737,True,normal
E01002859,Kensington and Chelsea 012C,14,0.8873015873015873,0.03171768707482993,True,normal
E01002860,Kensington and Chelsea 012D,17,1.0523809523809522,0.030961134453781503,True,normal
E01002863,Kensington and Chelsea 012E,11,0.6113095238095237,0.027813852813852805,True,normal
E01002812,Kensington and Chelsea 013A,2,0.8204365079365079,0.20510912698412698,True,normal
E01002834,Kensington and Chelsea 013B,10,0.023809523809523548,0.0023809523809523547,True,normal
E01002839,Kensington and Chelsea 013C,4,0.000297619047619,7.440476190475e-05,True,B_underutilised
E01002850,Kensington and Chelsea 013D,3,0.3980158730158728,0.06635251322751319,True,normal
E01002888,Kensington and Chelsea 013E,5,0.0846230158730158,0.016924603174603158,True,normal
E01002821,Kensington and Chelsea 014A,8,1.648313492063492,0.10302579365079366,True,normal
E01002823,Kensington and Chelsea 014B,9,0.5308531746031746,0.0589836860670194,True,normal
E01002858,Kensington and Chelsea 014C,6,9.92063492063492e-05,1.6534391534391536e-05,True,B_underutilised
E01002861,Kensington and Chelsea 014D,6,0.9482142857142856,0.08794642857142855,True,normal
E01002862,Kensington and Chelsea 014E,3,0.32361111111111107,0.05395171957671957,True,normal
E01002814,Kensington and Chelsea 015A,1,0.0,0.0,True,B_underutilised
E01002847,Kensington and Chelsea 015B,8,0.0003968253968252984,4.96031746031623e-05,True,B_underutilised
E01002848,Kensington and Chelsea 015C,9,0.18085317460317443,0.010868606701940021,True,normal
E01002851,Kensington and Chelsea 015D,8,1.1281746031746027,0.07058531746031742,True,normal
E01002835,Kensington and Chelsea 016C,10,2.3348214285714284,0.1177281746031746,True,normal
E01002836,Kensington and Chelsea 016D,6,0.8778769841269841,0.07315641534391534,True,normal
E01002837,Kensington and Chelsea 016E,5,0.0,0.0,True,B_underutilised
E01035713,Kensington and Chelsea 016F,18,1.335119047619047,0.03711144179894178,True,normal
E01002846,Kensington and Chelsea 017A,6,0.3602182539682539,0.030042989417989413,True,normal
E01002849,Kensington and Chelsea 017B,8,0.0005952380952378984,7.44047619047373e-05,True,B_underutilised
E01002893,Kensington and Chelsea 017C,6,0.022916666666666648,0.0038194444444444413,True,normal
E01002894,Kensington and Chelsea 017D,3,0.0002976190476189492,9.92063492063164e-05,True,B_underutilised
E01002898,Kensington and Chelsea 017E,13,0.6035714285714282,0.02662164224664223,True,normal
E01002899,Kensington and Chelsea 018A,9,0.8832341269841267,0.04908509700176365,True,normal
E01002900,Kensington and Chelsea 018B,5,1.4057539682539684,0.14058531746031747,True,normal
E01002901,Kensington and Chelsea 018C,9,0.09275793650793634,0.010306437389770705,True,normal
E01002902,Kensington and Chelsea 018D,7,0.0007936507936505492,0.0001133786848072213,True,B_underutilised
E01002903,Kensington and Chelsea 018E,12,0.018551587301587,0.0015459656084655833,True,normal
E01002844,Kensington and Chelsea 019A,8,1.1297619047619047,0.07062251984126984,True,normal
E01002845,Kensington and Chelsea 019B,3,0.0001984126984126,6.613756613753333e-05,True,B_underutilised
E01002910,Kensington and Chelsea 019C,14,1.3045634920634919,0.049645691609977304,True,normal
E01002911,Kensington and Chelsea 019D,11,0.769642857142857,0.0349882756132756,True,normal
E01002914,Kensington and Chelsea 019E,15,1.5201388888888885,0.05067791005291004,True,normal
E01002896,Kensington and Chelsea 020C,8,1.2600198412698411,0.07876984126984125,True,normal
E01002897,Kensington and Chelsea 020D,2,0.0,0.0,True,B_underutilised
E01002912,Kensington and Chelsea 020E,10,2.195238095238095,0.10979662698412695,True,normal
E01035714,Kensington and Chelsea 020F,13,0.9427579365079362,0.0362980769230769,True,normal
E01002840,Kensington and Chelsea 021A,5,9.92063492063492e-05,1.984126984126984e-05,True,B_underutilised
E01002841,Kensington and Chelsea 021B,17,0.6027777777777774,0.0309144491129785,True,normal
E01002842,Kensington and Chelsea 021C,0,0.0,,False,A_true_desert
E01002843,Kensington and Chelsea 021D,3,0.5379960317460315,0.0897156084656084,True,normal
E01002913,Kensington and Chelsea 021E,4,0.7585317460317459,0.13226686507936505,True,normal
E01003006,Kingston upon Thames 001A,1,0.0,0.0,True,B_underutilised
E01003007,Kingston upon Thames 001B,2,0.0,0.0,True,B_underutilised
E01003008,Kingston upon Thames 001C,6,0.0,0.0,True,B_underutilised
E01003009,Kingston upon Thames 001D,4,0.4249007936507935,0.053112599206349184,True,normal
E01003010,Kingston upon Thames 001E,1,0.0,0.0,True,B_underutilised
E01002952,Kingston upon Thames 002A,0,0.0,,False,A_true_desert
E01002953,Kingston upon Thames 002B,0,0.0,,False,A_true_desert
E01002955,Kingston upon Thames 002C,0,0.0,,False,A_true_desert
E01002956,Kingston upon Thames 002D,4,0.0,0.0,True,B_underutilised
E01002959,Kingston upon Thames 002E,0,0.0,,False,A_true_desert
E01002935,Kingston upon Thames 003A,7,1.2335317460317459,0.058739606953892666,True,normal
E01002938,Kingston upon Thames 003B,9,0.0,0.0,True,B_underutilised
E01002951,Kingston upon Thames 003C,2,0.0,0.0,True,B_underutilised
E01002954,Kingston upon Thames 003D,0,0.0,,False,A_true_desert
E01002957,Kingston upon Thames 003E,0,0.0,,False,A_true_desert
E01002933,Kingston upon Thames 004A,11,0.0,0.0,True,B_underutilised
E01002934,Kingston upon Thames 004B,4,0.0,0.0,True,B_underutilised
E01002937,Kingston upon Thames 004D,25,0.0,0.0,True,B_underutilised
E01003011,Kingston upon Thames 004E,12,0.5157738095238094,0.01432705026455026,True,normal
E01033569,Kingston upon Thames 004G,1,0.0,0.0,True,B_underutilised
E01034576,Kingston upon Thames 004H,0,0.0,,False,A_true_desert
E01034577,Kingston upon Thames 004I,0,0.0,,False,A_true_desert
E01002964,Kingston upon Thames 005A,7,0.0,0.0,True,B_underutilised
E01002969,Kingston upon Thames 005B,5,0.0,0.0,True,B_underutilised
E01002971,Kingston upon Thames 005C,6,0.0,0.0,True,B_underutilised
E01002972,Kingston upon Thames 005D,2,0.0,0.0,True,B_underutilised
E01002974,Kingston upon Thames 005E,10,0.5924603174603174,0.029623015873015867,True,normal
E01002932,Kingston upon Thames 006A,0,0.0,,False,A_true_desert
E01002960,Kingston upon Thames 006B,6,0.8159722222222222,0.06799768518518519,True,normal
E01002962,Kingston upon Thames 006C,0,0.0,,False,A_true_desert
E01002970,Kingston upon Thames 006D,5,0.0,0.0,True,B_underutilised
E01002973,Kingston upon Thames 006E,1,0.0,0.0,True,B_underutilised
E01002929,Kingston upon Thames 007A,3,0.0,0.0,True,B_underutilised
E01002930,Kingston upon Thames 007B,9,1.9727182539682537,0.09744084362139915,True,normal
E01002931,Kingston upon Thames 007C,7,0.0,0.0,True,B_underutilised
E01002963,Kingston upon Thames 007D,2,0.0,0.0,True,B_underutilised
E01002985,Kingston upon Thames 007E,4,0.47460317460317447,0.03955026455026454,True,normal
E01002927,Kingston upon Thames 008A,2,0.0,0.0,True,B_underutilised
E01002928,Kingston upon Thames 008B,3,0.0,0.0,True,B_underutilised
E01002958,Kingston upon Thames 008C,11,0.5763888888888888,0.026199494949494948,True,normal
E01002961,Kingston upon Thames 008D,4,0.1159722222222222,0.02899305555555555,True,normal
E01002986,Kingston upon Thames 008E,2,0.8543650793650794,0.21359126984126986,True,normal
E01002965,Kingston upon Thames 009A,4,0.38482142857142854,0.04810267857142857,True,normal
E01002967,Kingston upon Thames 009B,6,0.4557539682539681,0.025319664902998227,True,normal
E01002968,Kingston upon Thames 009C,1,0.17033730158730148,0.08516865079365074,True,normal
E01002990,Kingston upon Thames 009D,6,0.3266865079365079,0.027223875661375657,True,normal
E01002991,Kingston upon Thames 009E,4,0.0,0.0,True,B_underutilised
E01002922,Kingston upon Thames 010A,1,0.0,0.0,True,B_underutilised
E01002926,Kingston upon Thames 010B,1,0.3656746031746032,0.1828373015873016,True,normal
E01002966,Kingston upon Thames 010C,8,0.0,0.0,True,B_underutilised
E01002992,Kingston upon Thames 010D,4,0.0,0.0,True,B_underutilised
E01002921,Kingston upon Thames 011A,5,0.0,0.0,True,B_underutilised
E01002987,Kingston upon Thames 011B,3,0.7820436507936508,0.13034060846560847,True,normal
E01002988,Kingston upon Thames 011C,2,0.0,0.0,True,B_underutilised
E01002989,Kingston upon Thames 011D,8,0.0,0.0,True,B_underutilised
E01002975,Kingston upon Thames 012A,1,0.4482142857142857,0.22410714285714284,True,normal
E01002977,Kingston upon Thames 012B,2,0.0,0.0,True,B_underutilised
E01002980,Kingston upon Thames 012C,0,0.0,,False,A_true_desert
E01002981,Kingston upon Thames 012D,0,0.0,,False,A_true_desert
E01002984,Kingston upon Thames 012E,3,0.0,0.0,True,B_underutilised
E01002923,Kingston upon Thames 013A,1,0.0,0.0,True,B_underutilised
E01002925,Kingston upon Thames 013B,8,0.0,0.0,True,B_underutilised
E01002993,Kingston upon Thames 013C,3,0.0,0.0,True,B_underutilised
E01002995,Kingston upon Thames 013D,0,0.0,,False,A_true_desert
E01002999,Kingston upon Thames 013E,2,0.0,0.0,True,B_underutilised
E01002915,Kingston upon Thames 014A,0,0.0,,False,A_true_desert
E01002916,Kingston upon Thames 014B,0,0.0,,False,A_true_desert
E01002917,Kingston upon Thames 014C,0,0.0,,False,A_true_desert
E01002920,Kingston upon Thames 014D,0,0.0,,False,A_true_desert
E01002924,Kingston upon Thames 014E,0,0.0,,False,A_true_desert
E01002976,Kingston upon Thames 015A,0,0.0,,False,A_true_desert
E01002978,Kingston upon Thames 015B,1,0.2794642857142857,0.2794642857142857,True,normal
E01002979,Kingston upon Thames 015C,0,0.0,,False,A_true_desert
E01002982,Kingston upon Thames 015D,0,0.0,,False,A_true_desert
E01002983,Kingston upon Thames 015E,0,0.0,,False,A_true_desert
E01002994,Kingston upon Thames 016A,0,0.0,,False,A_true_desert
E01002996,Kingston upon Thames 016B,4,0.0,0.0,True,B_underutilised
E01002997,Kingston upon Thames 016C,1,0.18134920634920632,0.09067460317460316,True,normal
E01002998,Kingston upon Thames 016D,5,0.0,0.0,True,B_underutilised
E01003002,Kingston upon Thames 016E,1,0.0,0.0,True,B_underutilised
E01002918,Kingston upon Thames 017A,0,0.0,,False,A_true_desert
E01002919,Kingston upon Thames 017B,2,0.0,0.0,True,B_underutilised
E01003000,Kingston upon Thames 017C,2,0.0,0.0,True,B_underutilised
E01003001,Kingston upon Thames 017D,0,0.0,,False,A_true_desert
E01003003,Kingston upon Thames 017E,3,0.9044642857142857,0.10049603174603174,True,normal
E01002939,Kingston upon Thames 018A,4,0.7910714285714285,0.09888392857142857,True,normal
E01002941,Kingston upon Thames 018B,2,0.257142857142857,0.04285714285714284,True,normal
E01002942,Kingston upon Thames 018C,0,0.0,,False,A_true_desert
E01003004,Kingston upon Thames 018D,4,0.5630952380952381,0.07038690476190476,True,normal
E01003005,Kingston upon Thames 018E,0,0.0,,False,A_true_desert
E01002944,Kingston upon Thames 019A,3,0.0,0.0,True,B_underutilised
E01002945,Kingston upon Thames 019B,0,0.0,,False,A_true_desert
E01002946,Kingston upon Thames 019C,0,0.0,,False,A_true_desert
E01002947,Kingston upon Thames 019D,0,0.0,,False,A_true_desert
E01002940,Kingston upon Thames 020A,5,0.0,0.0,True,B_underutilised
E01002943,Kingston upon Thames 020B,6,0.0,0.0,True,B_underutilised
E01002948,Kingston upon Thames 020C,0,0.0,,False,A_true_desert
E01002949,Kingston upon Thames 020D,1,0.0,0.0,True,B_underutilised
E01002950,Kingston upon Thames 020E,7,0.0,0.0,True,B_underutilised
E01003015,Lambeth 002A,2,0.937202380952381,0.4686011904761905,True,normal
E01003108,Lambeth 002B,0,0.0,,False,A_true_desert
E01003110,Lambeth 002C,9,0.0,0.0,True,B_underutilised
E01003111,Lambeth 002D,0,0.0,,False,A_true_desert
E01003112,Lambeth 002E,4,0.9218253968253968,0.2304563492063492,True,normal
E01003101,Lambeth 003A,4,0.0219246031746031,0.005481150793650775,True,normal
E01003105,Lambeth 003B,7,0.0019841269841269,0.00028344671201812856,True,B_underutilised
E01003106,Lambeth 003C,4,0.0,0.0,True,B_underutilised
E01003107,Lambeth 003D,6,1.9076388888888889,0.3179398148148148,True,normal
E01033862,Lambeth 003F,1,0.0,0.0,True,B_underutilised
E01033863,Lambeth 003G,2,0.0,0.0,True,B_underutilised
E01003102,Lambeth 004A,3,0.3570436507936508,0.11901455026455027,True,normal
E01003104,Lambeth 004C,3,0.885813492063492,0.295271164021164,True,normal
E01003122,Lambeth 004D,2,0.8808531746031746,0.4404265873015873,True,normal
E01003129,Lambeth 004E,4,0.0,0.0,True,B_underutilised
E01033208,Lambeth 004G,2,0.0047619047619047,0.00238095238095235,True,B_underutilised
E01033864,Lambeth 004H,4,0.0,0.0,True,B_underutilised
E01033865,Lambeth 004I,3,0.0,0.0,True,B_underutilised
E01033866,Lambeth 004J,1,0.9148809523809524,0.9148809523809524,True,normal
E01003098,Lambeth 005A,4,0.0,0.0,True,B_underutilised
E01003099,Lambeth 005B,1,0.0,0.0,True,B_underutilised
E01003100,Lambeth 005C,4,1.4724206349206348,0.3681051587301587,True,normal
E01003180,Lambeth 005D,4,0.5092261904761904,0.1273065476190476,True,normal
E01003183,Lambeth 005E,2,0.885515873015873,0.4427579365079365,True,normal
E01003097,Lambeth 006A,4,1.7625000000000002,0.44062500000000004,True,normal
E01003121,Lambeth 006B,0,0.0,,False,A_true_desert
E01003123,Lambeth 006C,4,0.8896825396825396,0.2224206349206349,True,normal
E01003124,Lambeth 006D,2,0.0,0.0,True,B_underutilised
E01003125,Lambeth 006E,1,0.0,0.0,True,B_underutilised
E01003181,Lambeth 007A,2,0.0,0.0,True,B_underutilised
E01003184,Lambeth 007B,0,0.0,,False,A_true_desert
E01003185,Lambeth 007C,2,0.928968253968254,0.464484126984127,True,normal
E01003186,Lambeth 007D,5,0.611904761904762,0.1223809523809524,True,normal
E01003187,Lambeth 007E,2,0.8064484126984127,0.40322420634920636,True,normal
E01003089,Lambeth 008A,3,0.0,0.0,True,B_underutilised
E01003091,Lambeth 008B,3,0.7351190476190477,0.24503968253968256,True,normal
E01003092,Lambeth 008C,6,0.0007936507936507,0.00013227513227511667,True,B_underutilised
E01003126,Lambeth 008D,2,0.0,0.0,True,B_underutilised
E01003128,Lambeth 008E,0,0.0,,False,A_true_desert
E01003046,Lambeth 009A,3,0.0,0.0,True,B_underutilised
E01003048,Lambeth 009B,4,0.0,0.0,True,B_underutilised
E01003075,Lambeth 009C,3,0.7493055555555556,0.24976851851851853,True,normal
E01003182,Lambeth 009D,6,2.759126984126984,0.45985449735449735,True,normal
E01003188,Lambeth 009E,2,0.9453373015873016,0.4726686507936508,True,normal
E01003088,Lambeth 010A,3,0.8923611111111112,0.2974537037037037,True,normal
E01003093,Lambeth 010B,1,0.0,0.0,True,B_underutilised
E01003094,Lambeth 010C,3,0.5889880952380953,0.19632936507936508,True,normal
E01003096,Lambeth 010D,8,1.6189484126984128,0.2023685515873016,True,normal
E01003127,Lambeth 010E,8,1.0441468253968254,0.06525917658730158,True,normal
E01003045,Lambeth 011A,1,0.0,0.0,True,B_underutilised
E01003047,Lambeth 011B,5,0.0,0.0,True,B_underutilised
E01003049,Lambeth 011C,3,0.901686507936508,0.30056216931216934,True,normal
E01003059,Lambeth 011D,2,0.0,0.0,True,B_underutilised
E01003060,Lambeth 011E,1,0.0,0.0,True,B_underutilised
E01003061,Lambeth 011F,2,0.0,0.0,True,B_underutilised
E01003034,Lambeth 012A,3,0.0,0.0,True,B_underutilised
E01003035,Lambeth 012B,1,0.8470238095238095,0.8470238095238095,True,normal
E01003036,Lambeth 012C,8,0.0,0.0,True,B_underutilised
E01003090,Lambeth 012D,3,9.92063492063492e-05,3.306878306878307e-05,True,B_underutilised
E01003095,Lambeth 012E,5,0.84375,0.16875,True,normal
E01003037,Lambeth 013A,2,0.0,0.0,True,B_underutilised
E01003038,Lambeth 013B,7,0.0,0.0,True,B_underutilised
E01003039,Lambeth 013C,6,0.4053571428571428,0.0675595238095238,True,normal
E01003040,Lambeth 013D,4,0.0,0.0,True,B_underutilised
E01003042,Lambeth 013E,1,0.0,0.0,True,B_underutilised
E01003072,Lambeth 014A,5,0.0,0.0,True,B_underutilised
E01003073,Lambeth 014B,11,0.0,0.0,True,B_underutilised
E01003076,Lambeth 014C,7,0.0,0.0,True,B_underutilised
E01003077,Lambeth 014D,9,0.917063492063492,0.10189594356261023,True,normal
E01003078,Lambeth 014E,8,0.1001984126984127,0.012524801587301588,True,normal
E01003019,Lambeth 015A,4,0.3571428571428571,0.08928571428571427,True,normal
E01003053,Lambeth 015B,6,0.0,0.0,True,B_underutilised
E01003054,Lambeth 015C,5,0.0,0.0,True,B_underutilised
E01003056,Lambeth 015D,3,0.871031746031746,0.29034391534391535,True,normal
E01003058,Lambeth 015E,6,0.8015873015873016,0.1335978835978836,True,normal
E01003020,Lambeth 016A,7,0.0,0.0,True,B_underutilised
E01003050,Lambeth 016B,1,0.0,0.0,True,B_underutilised
E01003052,Lambeth 016C,3,1.7514880952380953,0.5838293650793651,True,normal
E01003055,Lambeth 016D,2,0.0,0.0,True,B_underutilised
E01003176,Lambeth 016E,3,0.8927579365079366,0.29758597883597887,True,normal
E01003029,Lambeth 017A,4,1.3196428571428571,0.3299107142857143,True,normal
E01003032,Lambeth 017B,0,0.0,,False,A_true_desert
E01003041,Lambeth 017C,1,0.0,0.0,True,B_underutilised
E01003057,Lambeth 017D,2,1.8867063492063492,0.9433531746031746,True,normal
