lsoa_code,lsoa_name,e_i,S_eff_i,U_i,n_evse,n_active_evse,n_active_locations,has_evse_i
E01004175,Sutton 010D,1,0.025379629628858025,0.025379629628858025,1,1,1,True
E01004176,Sutton 010E,0,0.0,,0,0,0,False
E01004177,Sutton 020C,3,0.12366358024459875,0.04122119341486625,3,3,3,True
E01004178,Sutton 017D,0,0.0,,0,0,0,False
E01004179,Sutton 017E,4,0.03421373456751543,0.008553433641878858,4,2,2,True
E01004180,Sutton 020D,2,0.13003587962885801,0.06501793981442901,2,2,2,True
E01004181,Sutton 020E,4,0.06396064814737655,0.015990162036844138,4,4,4,True
E01004182,Sutton 019E,4,0.0394699074068287,0.009867476851707175,5,4,4,True
E01004183,Sutton 001B,0,0.0,,0,0,0,False
E01004184,Sutton 001C,0,0.0,,0,0,0,False
E01004185,Sutton 001D,0,0.0,,0,0,0,False
E01004186,Sutton 004D,4,0.24841936727893518,0.062104841819733796,4,4,4,True
E01004187,Sutton 005E,0,0.0,,0,0,0,False
E01004189,Sutton 001E,0,0.0,,0,0,0,False
E01004190,Sutton 008C,0,0.0,,0,0,0,False
E01004191,Sutton 008D,2,0.09080054012191358,0.04540027006095679,2,1,1,True
E01004192,Sutton 006C,1,0.017230709875771605,0.017230709875771605,1,1,1,True
E01004193,Sutton 006D,0,0.0,,0,0,0,False
E01004194,Sutton 008E,0,0.0,,0,0,0,False
E01004195,Sutton 006E,2,0.02534837962847222,0.01267418981423611,2,2,2,True
E01004196,Sutton 008F,0,0.0,,0,0,0,False
E01004198,Tower Hamlets 002B,9,0.32196926439673357,0.03577436271074817,11,10,8,True
E01004199,Tower Hamlets 002C,18,0.5476477623368056,0.030424875685378088,18,17,17,True
E01004200,Tower Hamlets 005A,20,1.0003688271392748,0.05001844135696374,20,20,20,True
E01004201,Tower Hamlets 002D,20,0.49203858023996916,0.02460192901199846,20,15,15,True
E01004202,Tower Hamlets 005B,16,0.6953437499911265,0.043458984374445404,16,13,13,True
E01004203,Tower Hamlets 005C,22,0.31822415122530867,0.01446473414660494,22,16,16,True
E01004204,Tower Hamlets 005D,16,0.1477060185150463,0.009231626157190394,16,11,11,True
E01004205,Tower Hamlets 013A,12,0.4076300154228395,0.033969167951903294,12,11,11,True
E01004206,Tower Hamlets 013B,6,0.02147222222029321,0.003578703703382202,6,5,5,True
E01004207,Tower Hamlets 011A,28,0.23579822530324074,0.008421365189401455,28,19,19,True
E01004208,Tower Hamlets 013C,6,0.21149639917412552,0.03524939986235425,8,6,4,True
E01004209,Tower Hamlets 011B,20,0.6227507715891203,0.031137538579456014,20,18,18,True
E01004211,Tower Hamlets 013D,31,0.6744714506003087,0.021757143567751894,31,23,23,True
E01004212,Tower Hamlets 011D,15,0.3048506944363426,0.02032337962908951,15,14,14,True
E01004214,Tower Hamlets 030A,3,0.046153163579475305,0.015384387859825101,3,2,2,True
E01004216,Tower Hamlets 030B,14,0.4403128857932099,0.0314509204138007,14,11,11,True
E01004217,Tower Hamlets 030C,45,0.8762700617006173,0.019472668037791494,45,35,35,True
E01004218,Tower Hamlets 030D,29,0.38860455245679015,0.013400156981268625,30,22,22,True
E01004219,Tower Hamlets 035B,25,0.2647021604861111,0.010588086419444444,26,20,20,True
E01004221,Tower Hamlets 036A,11,0.2771520061658951,0.02519563692417228,12,9,9,True
E01004222,Tower Hamlets 001A,12,0.07379398147955246,0.006149498456629372,12,7,7,True
E01004223,Tower Hamlets 001B,9,0.11087860082047324,0.012319844535608138,11,5,3,True
E01004226,Tower Hamlets 001D,25,0.4343398919675926,0.017373595678703703,25,14,14,True
E01004228,Tower Hamlets 003A,41,0.13021720678780863,0.003176029433848991,41,8,8,True
E01004229,Tower Hamlets 004C,32,0.26589776233641976,0.008309305073013118,32,19,19,True
E01004230,Tower Hamlets 003B,35,0.3619899691261574,0.01034257054646164,35,24,24,True
E01004231,Tower Hamlets 004D,42,0.673622299371142,0.016038626175503383,42,37,37,True
E01004232,Tower Hamlets 003C,63,0.38324498455748457,0.006083253723134676,63,24,24,True
E01004233,Tower Hamlets 003D,6,0.0874332561720679,0.014572209362011318,6,3,3,True
E01004234,Tower Hamlets 003E,46,0.3896153549255401,0.008469899020120438,49,26,26,True
E01004235,Tower Hamlets 008A,0,0.0,,0,0,0,False
E01004236,Tower Hamlets 008B,17,0.565685956777392,0.03327564451631718,17,13,13,True
E01004237,Tower Hamlets 008C,1,0.006706018518518518,0.006706018518518518,1,1,1,True
E01004239,Tower Hamlets 008E,11,0.40947260801118823,0.03722478254647166,11,9,9,True
E01004240,Tower Hamlets 012A,32,1.3728587962631174,0.04290183738322242,32,29,29,True
E01004241,Tower Hamlets 012B,28,0.6232388117129629,0.022258528989748675,28,21,21,True
E01004243,Tower Hamlets 020A,4,0.5475999228209877,0.13689998070524692,4,4,4,True
E01004244,Tower Hamlets 020B,29,0.7186589505972222,0.024781343124042145,29,21,21,True
E01004245,Tower Hamlets 018A,15,0.4838692129486883,0.03225794752991255,15,7,7,True
E01004247,Tower Hamlets 020C,10,0.2062534722152778,0.020625347221527777,10,8,8,True
E01004248,Tower Hamlets 018C,12,0.20422646604320988,0.01701887217026749,13,6,6,True
E01004249,Tower Hamlets 018D,5,0.3889506172750771,0.07779012345501543,5,5,5,True
E01004251,Tower Hamlets 023A,23,1.1934004629270833,0.05188697664900362,23,23,23,True
E01004255,Tower Hamlets 023C,9,0.4941531635628858,0.054905907062542864,9,8,8,True
E01004256,Tower Hamlets 024C,23,0.5053375771496914,0.021971199006508322,23,22,22,True
E01004257,Tower Hamlets 024D,39,0.3791724536925154,0.009722370607500395,39,18,18,True
E01004258,Tower Hamlets 023D,3,0.2858564814729938,0.09528549382433127,3,3,3,True
E01004259,Tower Hamlets 007A,23,0.3555077160405093,0.015456857219152577,23,14,14,True
E01004260,Tower Hamlets 007B,5,0.2611898148078704,0.05223796296157408,5,5,5,True
E01004263,Tower Hamlets 007C,40,1.619430555533179,0.040485763888329473,40,30,30,True
E01004264,Tower Hamlets 010C,5,0.026425925925540123,0.005285185185108025,5,3,3,True
E01004266,Tower Hamlets 007D,39,0.9547955246670524,0.02448193652992442,39,32,32,True
E01004267,Tower Hamlets 012D,11,0.00023881172839506173,2.1710157126823794e-05,11,2,2,True
E01004268,Tower Hamlets 012E,0,0.0,,0,0,0,False
E01004270,Tower Hamlets 014B,12,0.26449324844810956,0.022041104037342465,13,7,7,True
E01004271,Tower Hamlets 014C,16,0.4291558641890432,0.0268222415118152,16,14,14,True
E01004272,Tower Hamlets 014D,7,0.15259683641550925,0.021799548059358465,7,7,7,True
E01004274,Tower Hamlets 031A,5,0.3030505401138117,0.06061010802276234,5,5,5,True
E01004275,Tower Hamlets 031B,31,0.6766199845536266,0.021826451114633116,33,17,17,True
E01004276,Tower Hamlets 031C,3,0.014857253085648149,0.004952417695216049,6,1,1,True
E01004277,Tower Hamlets 033A,0,0.0,,0,0,0,False
E01004280,Tower Hamlets 032A,15,0.2549803240634645,0.016998688270897632,27,10,10,True
E01004281,Tower Hamlets 031D,2,0.07949228394714505,0.03974614197357253,2,2,2,True
E01004283,Tower Hamlets 016A,15,0.3264070215941358,0.021760468106275722,15,13,13,True
E01004286,Tower Hamlets 019C,35,1.0226122684992285,0.029217493385692243,35,29,29,True
E01004287,Tower Hamlets 016B,9,0.04517013888695988,0.00501890432077332,9,3,3,True
E01004288,Tower Hamlets 019D,23,1.33468248454321,0.058029673241009126,23,23,23,True
E01004289,Tower Hamlets 016C,44,1.1694180169481097,0.026577682203366128,49,32,32,True
E01004290,Tower Hamlets 016D,20,0.7050821759116512,0.035254108795582564,20,19,19,True
E01004291,Tower Hamlets 027A,13,0.8648395061593364,0.06652611585841049,14,11,11,True
E01004292,Tower Hamlets 026A,2,0.051023919751929006,0.025511959875964503,2,2,2,True
E01004293,Tower Hamlets 027B,18,0.6184423225185185,0.03435790680658436,19,18,17,True
E01004295,Tower Hamlets 026C,8,0.19003819444020062,0.023754774305025077,8,8,8,True
E01004296,Tower Hamlets 026D,8,0.3278290895,0.0409786361875,8,4,4,True
E01004297,Tower Hamlets 027C,3,0.06158873456712963,0.020529578189043208,3,3,3,True
E01004298,Tower Hamlets 022A,9,0.2370231481388889,0.026335905348765433,9,7,7,True
E01004300,Tower Hamlets 022B,4,0.04674228394868827,0.011685570987172067,4,2,2,True
E01004301,Tower Hamlets 025B,9,0.20511304012114198,0.022790337791238,9,6,6,True
E01004302,Tower Hamlets 025C,6,0.2423260030783179,0.04038766717971965,6,6,6,True
E01004303,Tower Hamlets 025D,7,0.12518788580092594,0.017883983685846563,7,5,5,True
E01004304,Tower Hamlets 022C,14,0.19498726851324588,0.01392766203666042,16,12,12,True
E01004305,Tower Hamlets 022D,21,0.22547839505594136,0.010737066431235303,21,14,14,True
E01004306,Tower Hamlets 015A,19,0.7566948302357254,0.039826043696617124,19,15,15,True
E01004307,Tower Hamlets 015B,19,0.4614953703630401,0.024289230019107374,20,10,10,True
E01004308,Tower Hamlets 015C,6,0.3009668209810957,0.05016113683018261,6,6,6,True
E01004309,Tower Hamlets 015D,10,0.14224498456558643,0.014224498456558644,10,8,8,True
E01004310,Tower Hamlets 015E,8,0.3742451774618055,0.04678064718272569,9,8,7,True
E01004311,Tower Hamlets 006A,11,0.5305308641809413,0.048230078561903755,11,10,10,True
E01004312,Tower Hamlets 009A,5,0.042509645059799386,0.008501929011959878,5,3,3,True
E01004313,Tower Hamlets 009B,19,0.8080185184972993,0.04252729044722628,19,18,18,True
E01004315,Tower Hamlets 006C,11,0.2700964506134259,0.024554222783038718,11,7,7,True
E01004316,Tower Hamlets 009C,19,0.7305505401084106,0.03845002842675845,19,13,13,True
E01004319,Tower Hamlets 021A,27,0.8496284722010031,0.03146772119262974,27,23,23,True
E01004321,Tower Hamlets 021C,28,1.2727739197330246,0.04545621141903659,29,26,26,True
E01004322,Tower Hamlets 017A,9,0.1842040895015432,0.020467121055727025,9,7,7,True
E01004323,Tower Hamlets 017B,16,0.7699382715960648,0.04812114197475405,16,15,15,True
E01004324,Tower Hamlets 017C,19,0.23536959875925925,0.012387873618908382,19,16,16,True
E01004326,Tower Hamlets 017D,20,1.2010324073915895,0.06005162036957947,20,18,18,True
E01004327,Waltham Forest 028A,6,0.06338348765239198,0.010563914608731996,9,5,5,True
E01004328,Waltham Forest 028B,13,0.12435551697145061,0.009565808997803894,15,10,9,True
E01004329,Waltham Forest 028C,20,0.05819135802353395,0.0029095679011766976,24,7,7,True
E01004330,Waltham Forest 028D,16,0.11688117283564814,0.007305073302228009,24,13,12,True
E01004331,Waltham Forest 028E,16,0.25576273147685186,0.01598517071730324,16,13,13,True
E01004332,Waltham Forest 028F,18,0.15213310184606482,0.008451838991448045,25,7,7,True
E01004333,Waltham Forest 024A,9,0.3268699845655864,0.03631888717395405,10,5,5,True
E01004334,Waltham Forest 024B,7,0.1413441358001543,0.020192019400022045,10,6,6,True
E01004335,Waltham Forest 027A,8,0.012596450616512345,0.0015745563270640431,20,4,3,True
E01004336,Waltham Forest 026A,12,0.07794084361879501,0.006495070301566251,18,7,6,True
E01004337,Waltham Forest 027B,12,0.14049151234452162,0.011707626028710135,19,7,7,True
E01004338,Waltham Forest 027C,10,0.04037268518325618,0.004037268518325618,11,7,7,True
E01004339,Waltham Forest 027D,11,0.09062538579899691,0.008238671436272446,14,9,9,True
E01004340,Waltham Forest 027E,11,0.0268082561720679,0.002437114197460718,26,3,3,True
E01004341,Waltham Forest 027F,3,0.011225308641589507,0.0037417695471965023,6,2,2,True
E01004342,Waltham Forest 011A,9,0.0017650462959104937,0.00019611625510116597,15,3,3,True
E01004343,Waltham Forest 008A,8,0.015390817899305553,0.0019238522374131941,9,4,3,True
E01004344,Waltham Forest 008B,12,0.0701790123433642,0.005848251028613683,18,5,5,True
E01004345,Waltham Forest 010A,11,0.0861909722195216,0.007835542929047418,13,6,6,True
E01004346,Waltham Forest 011B,11,0.014868827158564815,0.0013517115598695286,12,4,4,True
E01004347,Waltham Forest 011C,8,0.011943672839120371,0.0014929591048900464,11,3,3,True
E01004348,Waltham Forest 010B,16,0.035340663578703704,0.0022087914736689815,24,3,3,True
E01004349,Waltham Forest 001A,5,0.00010069444405864197,2.0138888811728396e-05,7,1,1,True
E01004350,Waltham Forest 001B,3,0.030624999998263888,0.01020833333275463,4,3,2,True
E01004351,Waltham Forest 001C,2,0.0,0.0,2,0,0,True
E01004352,Waltham Forest 002A,5,0.0,0.0,8,0,0,True
E01004353,Waltham Forest 002B,3,0.0002183641975308642,7.27880658436214e-05,4,2,2,True
E01004354,Waltham Forest 002C,7,0.03337114197395833,0.004767305996279761,12,5,4,True
E01004355,Waltham Forest 004A,2,0.008608024691358025,0.004304012345679013,2,2,2,True
E01004356,Waltham Forest 001D,3,0.0,0.0,4,0,0,True
E01004357,Waltham Forest 001E,0,0.0,,0,0,0,False
E01004358,Waltham Forest 002D,4,0.003266975308256173,0.0008167438270640432,5,1,1,True
E01004359,Waltham Forest 002E,6,0.0,0.0,10,0,0,True
E01004360,Waltham Forest 004B,3,0.011668209876543212,0.0038894032921810706,3,2,2,True
E01004361,Waltham Forest 005A,7,0.009738811727623458,0.0013912588182319226,8,1,1,True
E01004362,Waltham Forest 021A,8,0.0,0.0,9,0,0,True
E01004363,Waltham Forest 019A,17,0.17198360339120372,0.010116682552423747,27,10,10,True
E01004364,Waltham Forest 019B,19,0.11746913579861112,0.006182586094663743,27,9,9,True
E01004365,Waltham Forest 020A,8,0.00020949074074074072,2.618634259259259e-05,8,2,2,True
E01004366,Waltham Forest 019C,13,0.19900192900771604,0.015307840692901234,16,7,7,True
E01004367,Waltham Forest 019D,11,0.045334876541666666,0.004121352412878788,15,4,4,True
E01004368,Waltham Forest 019E,8,0.08002662036921296,0.01000332754615162,9,5,5,True
E01004369,Waltham Forest 023A,12,0.05002777777546297,0.004168981481288581,18,4,4,True
E01004370,Waltham Forest 023B,13,0.07325347221952161,0.005634882478424739,14,6,6,True
E01004371,Waltham Forest 025A,14,0.02540875771566358,0.0018149112654045414,16,7,7,True
E01004372,Waltham Forest 023C,6,0.010187114197145061,0.0016978523661908436,6,4,4,True
E01004373,Waltham Forest 025B,7,0.04587499999845679,0.0065535714283509695,8,5,5,True
E01004374,Waltham Forest 025C,14,0.02967351465943287,0.0021195367613880624,26,6,6,True
E01004375,Waltham Forest 025D,12,0.12032484567669754,0.010027070473058128,13,8,8,True
E01004376,Waltham Forest 025E,8,0.5011581790073303,0.06264477237591629,8,6,6,True
E01004377,Waltham Forest 010C,14,0.06588425925810185,0.0047060185184358465,17,5,5,True
E01004378,Waltham Forest 010D,10,0.01329359567824074,0.001329359567824074,16,3,3,True
E01004379,Waltham Forest 007A,5,0.0,0.0,7,0,0,True
E01004380,Waltham Forest 007B,4,0.03063618827064043,0.007659047067660107,5,3,3,True
E01004381,Waltham Forest 007C,20,0.11358333333140432,0.005679166666570216,29,7,6,True
E01004382,Waltham Forest 008C,6,3.9351851466049384e-05,6.558641911008231e-06,12,2,2,True
E01004383,Waltham Forest 007D,8,0.0,0.0,10,0,0,True
E01004384,Waltham Forest 003A,5,0.034475308640817895,0.006895061728163579,6,3,3,True
E01004385,Waltham Forest 003B,12,0.07883757715625,0.006569798096354167,12,7,7,True
E01004386,Waltham Forest 003C,10,0.013159336418595681,0.0013159336418595681,13,2,2,True
E01004387,Waltham Forest 007E,5,0.08962229938117285,0.017924459876234568,5,3,3,True
E01004388,Waltham Forest 007F,4,0.0,0.0,8,0,0,True
E01004389,Waltham Forest 003D,6,0.0,0.0,15,0,0,True
E01004390,Waltham Forest 003E,2,0.0,0.0,2,0,0,True
E01004391,Waltham Forest 014A,8,0.10655401234259258,0.013319251542824073,11,5,4,True
E01004392,Waltham Forest 017A,10,0.07026466048919752,0.007026466048919752,14,6,6,True
E01004393,Waltham Forest 014B,3,0.01329552469097222,0.004431841563657407,4,2,2,True
E01004394,Waltham Forest 017B,5,0.015136574072916666,0.003027314814583333,5,3,3,True
E01004395,Waltham Forest 018A,17,0.05997878086188271,0.003528163580110748,18,8,8,True
E01004396,Waltham Forest 012A,5,0.03698688271527778,0.007397376543055556,5,2,2,True
E01004397,Waltham Forest 017C,15,0.01968364197453704,0.0013122427983024694,23,1,1,True
E01004398,Waltham Forest 009A,6,0.03260416666473766,0.005434027777456277,12,2,2,True
E01004399,Waltham Forest 009B,3,1.0802469135802469e-05,3.6008230452674896e-06,3,1,1,True
E01004400,Waltham Forest 009C,8,5.5941358024691354e-05,6.992669753086419e-06,14,1,1,True
E01004401,Waltham Forest 014C,13,0.0566608796263503,0.004358529202026946,16,9,9,True
E01004402,Waltham Forest 009D,10,0.02924112654070216,0.002924112654070216,11,5,5,True
E01004403,Waltham Forest 009E,5,0.028954475308641973,0.005790895061728395,9,2,2,True
E01004404,Waltham Forest 014D,9,0.0429801311724537,0.004775570130272634,10,6,5,True
E01004405,Waltham Forest 020B,13,0.1096477623441358,0.008434443257241216,19,7,7,True
E01004406,Waltham Forest 016A,6,0.0033182870370370367,0.0005530478395061728,9,1,1,True
E01004407,Waltham Forest 013A,2,0.0036057098765432103,0.0018028549382716052,5,1,1,True
E01004408,Waltham Forest 016B,8,0.07050405092380402,0.008813006365475502,10,6,6,True
E01004409,Waltham Forest 016C,15,0.044793209875,0.0029862139916666665,18,7,7,True
E01004410,Waltham Forest 013B,10,0.04813657407156635,0.0048136574071566355,17,2,1,True
E01004411,Waltham Forest 016D,7,0.03016859567785494,0.004309799382550705,10,3,3,True
E01004412,Waltham Forest 015A,10,0.021133101850694447,0.0021133101850694448,13,3,3,True
E01004413,Waltham Forest 004C,0,0.0,,0,0,0,False
E01004414,Waltham Forest 005B,4,0.002301311728395062,0.0005753279320987655,7,2,2,True
E01004415,Waltham Forest 004D,2,0.019097993827160493,0.009548996913580247,2,1,1,True
E01004416,Waltham Forest 004E,5,0.020523148147955247,0.00410462962959105,6,2,2,True
E01004417,Waltham Forest 005C,2,0.0025277777777777777,0.0012638888888888888,3,1,1,True
E01004418,Waltham Forest 008D,11,0.06670871913425926,0.0060644290122053865,13,6,6,True
E01004419,Waltham Forest 008E,9,0.041285300924768516,0.004587255658307613,16,3,2,True
E01004420,Waltham Forest 020C,13,0.03296952160262346,0.0025361170463556507,17,4,4,True
E01004421,Waltham Forest 018B,13,0.088293209875,0.006791785375,16,3,3,True
E01004422,Waltham Forest 022A,10,0.05006018518287037,0.0050060185182870375,11,8,8,True
E01004423,Waltham Forest 020D,9,0.14310300925655864,0.01590033436183985,10,6,6,True
E01004424,Waltham Forest 022B,8,0.0830744598761574,0.010384307484519675,8,4,4,True
E01004425,Waltham Forest 022C,13,0.022670138887152778,0.0017438568374732906,21,5,5,True
E01004426,Waltham Forest 022D,15,0.03970524691280865,0.00264701646085391,18,5,5,True
E01004427,Waltham Forest 022E,9,0.03233449073958333,0.003592721193287037,16,4,4,True
E01004428,Waltham Forest 026B,7,3.896604899691358e-05,5.566578428130512e-06,10,1,1,True
E01004429,Waltham Forest 026C,6,0.05241049382600309,0.008735082304333848,10,3,3,True
E01004430,Waltham Forest 026D,7,0.055709876538194446,0.007958553791170634,15,3,3,True
E01004432,Waltham Forest 023D,13,0.08883641974961419,0.006833570749970323,13,5,5,True
E01004434,Waltham Forest 026E,6,0.0029490740736882715,0.0004915123456147119,9,2,2,True
E01004435,Waltham Forest 023E,8,0.0532523148113426,0.006656539351417825,8,5,5,True
E01004436,Waltham Forest 021B,16,0.06349151234490741,0.003968219521556713,26,4,4,True
E01004437,Waltham Forest 021C,6,0.01654783950578704,0.0027579732509645065,10,3,3,True
E01004438,Waltham Forest 024C,21,0.13564911264660492,0.006459481554600234,31,10,8,True
E01004439,Waltham Forest 021D,8,0.010728009258101853,0.0013410011572627316,10,3,3,True
E01004440,Waltham Forest 024D,14,0.1658828124897762,0.0118487723206983,18,10,9,True
E01004441,Waltham Forest 024E,7,0.018347608023919753,0.0026210868605599648,11,3,3,True
E01004442,Waltham Forest 021E,13,0.07340702160146603,0.005646693969343541,13,6,6,True
E01004443,Waltham Forest 016E,15,0.006209683641589506,0.0004139789094393004,18,4,3,True
E01004444,Waltham Forest 017D,13,0.001466049382330247,0.000112773029410019,19,1,1,True
E01004445,Waltham Forest 018C,10,0.005947530864197531,0.000594753086419753,16,1,1,True
E01004446,Waltham Forest 017E,12,0.005746141974922839,0.00047884516457690325,15,2,2,True
E01004447,Waltham Forest 016F,19,0.12653009258883102,0.006659478557306896,30,12,11,True
E01004448,Waltham Forest 018D,9,0.04553510802295525,0.005059456446995027,12,5,5,True
E01004449,Waltham Forest 018E,3,0.038988811728009255,0.012996270576003085,3,2,2,True
E01004450,Waltham Forest 006A,3,0.005369984567515432,0.0017899948558384772,3,1,1,True
E01004451,Waltham Forest 005D,7,0.03560040509133873,0.005085772155905533,14,5,4,True
E01004452,Waltham Forest 005E,4,0.0018167438271604937,0.00045418595679012344,6,1,1,True
E01004453,Waltham Forest 006B,2,0.0,0.0,5,0,0,True
E01004454,Waltham Forest 006C,7,0.0,0.0,7,0,0,True
E01004455,Waltham Forest 006D,5,0.004486111110725308,0.0008972222221450617,8,2,2,True
E01004456,Waltham Forest 006E,2,0.006310570987654321,0.0031552854938271604,2,1,1,True
E01004457,Waltham Forest 012B,9,0.03298688271412037,0.003665209190457819,10,6,6,True
E01004458,Waltham Forest 012C,7,0.0,0.0,10,0,0,True
E01004459,Waltham Forest 012D,1,0.0,0.0,1,0,0,True
E01004460,Waltham Forest 011D,15,0.2538483796195988,0.01692322530797325,24,17,12,True
E01004462,Waltham Forest 011E,10,0.05167611882581018,0.005167611882581018,12,8,7,True
E01004463,Waltham Forest 012E,16,0.0709841820933642,0.004436511380835262,25,7,5,True
E01004464,Waltham Forest 013C,4,0.00902546296257716,0.00225636574064429,7,1,1,True
E01004465,Waltham Forest 015B,14,0.03157561728317901,0.002255401234512786,14,8,8,True
E01004466,Waltham Forest 015C,11,0.06110416666435185,0.005554924242213805,11,4,4,True
E01004467,Waltham Forest 015D,5,8.719135725308642e-05,1.7438271450617285e-05,10,1,1,True
E01004468,Waltham Forest 015E,10,0.02429861111111111,0.002429861111111111,10,3,3,True
E01004469,Waltham Forest 013D,10,0.028378086418209877,0.0028378086418209877,15,3,3,True
E01004470,Waltham Forest 013E,11,0.012891975308641975,0.0011719977553310886,24,3,3,True
E01004471,Waltham Forest 013F,6,0.0389633487654321,0.00649389146090535,12,1,1,True
E01004472,Wandsworth 021A,9,0.3155131172797068,0.035057013031078534,9,7,7,True
E01004473,Wandsworth 026A,10,0.3186724536929012,0.03186724536929012,11,8,8,True
E01004474,Wandsworth 021B,7,0.20834863681983024,0.029764090974261463,11,7,4,True
E01004475,Wandsworth 026B,12,0.060347897373746136,0.005028991447812178,19,5,5,True
E01004476,Wandsworth 021C,2,0.0,0.0,5,0,0,True
E01004477,Wandsworth 017A,19,0.33494971706700105,0.01762893247721058,21,17,15,True
E01004478,Wandsworth 017B,34,0.5548715277619599,0.01631975081652823,36,29,28,True
E01004479,Wandsworth 017C,16,0.26688040122608025,0.016680025076630016,16,13,13,True
E01004480,Wandsworth 026C,7,0.11592631172530865,0.016560901675044093,8,4,4,True
E01004481,Wandsworth 029A,5,0.38185018003266463,0.07637003600653293,7,7,5,True
E01004482,Wandsworth 030A,10,0.1679969135748457,0.01679969135748457,11,6,6,True
E01004483,Wandsworth 026D,3,0.06861574073765432,0.022871913579218108,3,3,3,True
E01004484,Wandsworth 026E,5,0.07303163580131172,0.014606327160262344,5,2,2,True
E01004485,Wandsworth 030B,10,0.24255285492746914,0.024255285492746914,10,10,10,True
E01004486,Wandsworth 026F,7,0.5114906121331662,0.07307008744759516,10,8,7,True
E01004487,Wandsworth 030C,5,0.09782291666473766,0.019564583332947534,5,2,2,True
E01004488,Wandsworth 029B,9,0.05880324073804013,0.006533693415337792,9,6,6,True
E01004489,Wandsworth 030D,16,0.19203292180439813,0.012002057612774883,18,16,14,True
E01004490,Wandsworth 031A,8,0.10415316357696759,0.013019145447120949,9,7,6,True
E01004491,Wandsworth 031B,3,0.07938541666165123,0.026461805553883746,3,3,3,True
E01004492,Wandsworth 031C,10,0.06560648147800927,0.0065606481478009265,10,8,8,True
E01004493,Wandsworth 019A,8,0.5130842978283179,0.06413553722853974,9,8,8,True
E01004494,Wandsworth 018A,6,0.3107984182038966,0.0517997363673161,8,5,5,True
E01004495,Wandsworth 024A,5,0.06308958333209877,0.012617916666419754,9,7,4,True
E01004496,Wandsworth 024B,4,0.0907276234525463,0.022681905863136575,4,4,4,True
E01004497,Wandsworth 024C,2,0.04969135802391976,0.02484567901195988,2,1,1,True
E01004498,Wandsworth 031D,13,0.18034413579938272,0.013872625830721748,16,10,10,True
E01004499,Wandsworth 020A,7,0.13396180554976853,0.019137400792824076,7,5,5,True
E01004500,Wandsworth 014A,8,0.1534494598740355,0.019181182484254437,9,4,4,True
E01004501,Wandsworth 014B,4,0.06018412422743055,0.015046031056857638,7,6,3,True
E01004502,Wandsworth 020B,10,0.5719918981342592,0.05719918981342592,10,10,10,True
E01004503,Wandsworth 014C,3,0.01982098765316358,0.00660699588438786,6,2,2,True
E01004504,Wandsworth 020C,4,0.2188526234525463,0.054713155863136576,4,3,3,True
E01004505,Wandsworth 014D,8,0.17882831789313272,0.02235353973664159,8,7,7,True
E01004506,Wandsworth 011A,3,0.051064557612268524,0.017021519204089508,11,3,1,True
E01004507,Wandsworth 014E,5,0.12303420780401234,0.024606841560802468,8,7,5,True
E01004508,Wandsworth 012A,5,0.10213554526286009,0.02042710905257202,7,7,5,True
E01004510,Wandsworth 012B,3,0.09056674382445988,0.030188914608153292,4,3,3,True
E01004511,Wandsworth 010B,7,0.1128319187197788,0.01611884553139697,9,7,5,True
E01004512,Wandsworth 019B,16,0.46515027005478393,0.029071891878423996,18,12,12,True
E01004513,Wandsworth 018B,6,0.15542438271257716,0.02590406378542953,6,5,5,True
E01004514,Wandsworth 012C,12,0.38149999999074075,0.031791666665895064,12,11,11,True
E01004515,Wandsworth 012D,4,0.10405787036998458,0.026014467592496145,4,4,4,True
E01004516,Wandsworth 036A,22,0.5580995370204476,0.02536816077365671,28,14,14,True
E01004517,Wandsworth 037A,8,0.3158445215968364,0.03948056519960455,8,8,8,True
E01004518,Wandsworth 036B,15,0.6567484567843365,0.043783230452289094,15,13,13,True
E01004519,Wandsworth 036C,5,0.34250848764776237,0.06850169752955247,5,5,5,True
E01004520,Wandsworth 036D,5,0.08158989197337962,0.016317978394675924,5,4,4,True
E01004521,Wandsworth 037B,18,0.4533533950470679,0.025186299724837106,18,17,17,True
E01004522,Wandsworth 037C,2,0.03156751543132716,0.01578375771566358,4,4,2,True
E01004523,Wandsworth 036E,4,0.08704552468904321,0.021761381172260803,4,4,4,True
E01004524,Wandsworth 037D,3,0.08417631172337964,0.02805877057445988,3,2,2,True
E01004525,Wandsworth 035A,0,0.0,,0,0,0,False
E01004526,Wandsworth 035B,2,0.1768418209830247,0.08842091049151235,2,2,2,True
E01004527,Wandsworth 035C,0,0.0,,0,0,0,False
E01004528,Wandsworth 035D,2,0.09744894547042181,0.048724472735210904,4,4,2,True
E01004529,Wandsworth 035E,13,0.17562229937692903,0.013509407644379155,22,9,9,True
E01004530,Wandsworth 035F,8,0.17354629628973764,0.021693287036217205,8,7,7,True
E01004531,Wandsworth 033A,4,0.0973676697496142,0.02434191743740355,4,3,3,True
E01004532,Wandsworth 032A,5,0.1537330246875,0.030746604937499998,5,5,5,True
E01004533,Wandsworth 033B,3,0.03386149691165123,0.011287165637217078,6,1,1,True
E01004534,Wandsworth 008A,10,0.1926248713937757,0.01926248713937757,15,10,8,True
E01004535,Wandsworth 007A,3,0.07916898147492284,0.026389660491640946,6,2,2,True
