lsoa_code,lsoa_name,lad_code,lad_name,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile
E01001835,Hackney 014F,E09000012,Hackney,17.772,16565,5,0.173,17836,6
E01001836,Hackney 022A,E09000012,Hackney,27.725,9465,3,0.31,9025,3
E01001837,Hackney 023B,E09000012,Hackney,15.834,18409,6,0.161,18987,6
E01001838,Hackney 019E,E09000012,Hackney,47.608,2817,1,0.61,786,1
E01001839,Hackney 023C,E09000012,Hackney,36.087,5767,2,0.322,8445,3
E01001840,Hackney 022B,E09000012,Hackney,38.418,5019,2,0.419,4724,2
E01001841,Hackney 022C,E09000012,Hackney,32.425,7202,3,0.347,7319,3
E01001842,Hackney 023D,E09000012,Hackney,37.175,5392,2,0.417,4766,2
E01001843,Hackney 023E,E09000012,Hackney,29.216,8674,3,0.329,8157,3
E01001844,Hackney 022D,E09000012,Hackney,26.447,10214,4,0.261,11618,4
E01001845,Hackney 022E,E09000012,Hackney,45.651,3239,1,0.487,2834,1
E01001846,Hackney 018A,E09000012,Hackney,42.748,3904,2,0.417,4770,2
E01001847,Hackney 018B,E09000012,Hackney,46.279,3097,1,0.501,2495,1
E01001848,Hackney 018C,E09000012,Hackney,33.32,6821,3,0.357,6931,3
E01001849,Hackney 018D,E09000012,Hackney,32.633,7109,3,0.347,7337,3
E01001850,Hackney 019F,E09000012,Hackney,41.347,4252,2,0.489,2778,1
E01001851,Hammersmith and Fulham 010A,E09000013,Hammersmith and Fulham,11.515,23146,7,0.145,20601,7
E01001852,Hammersmith and Fulham 007A,E09000013,Hammersmith and Fulham,17.105,17171,6,0.181,17129,6
E01001853,Hammersmith and Fulham 007B,E09000013,Hammersmith and Fulham,15.45,18832,6,0.151,20019,6
E01001854,Hammersmith and Fulham 007C,E09000013,Hammersmith and Fulham,21.571,13468,4,0.262,11604,4
E01001855,Hammersmith and Fulham 010B,E09000013,Hammersmith and Fulham,15.447,18838,6,0.17,18139,6
E01001856,Hammersmith and Fulham 010C,E09000013,Hammersmith and Fulham,31.114,7757,3,0.347,7317,3
E01001857,Hammersmith and Fulham 007D,E09000013,Hammersmith and Fulham,38.292,5063,2,0.423,4570,2
E01001858,Hammersmith and Fulham 006A,E09000013,Hammersmith and Fulham,22.659,12681,4,0.279,10623,4
E01001859,Hammersmith and Fulham 008A,E09000013,Hammersmith and Fulham,16.522,17713,6,0.295,9795,3
E01001860,Hammersmith and Fulham 006B,E09000013,Hammersmith and Fulham,31.996,7374,3,0.403,5231,2
E01001861,Hammersmith and Fulham 006C,E09000013,Hammersmith and Fulham,31.035,7792,3,0.355,6986,3
E01001862,Hammersmith and Fulham 005A,E09000013,Hammersmith and Fulham,27.379,9666,3,0.325,8347,3
E01001863,Hammersmith and Fulham 006D,E09000013,Hammersmith and Fulham,16.746,17518,6,0.19,16433,5
E01001864,Hammersmith and Fulham 006E,E09000013,Hammersmith and Fulham,18.602,15852,5,0.241,12849,4
E01001865,Hammersmith and Fulham 008B,E09000013,Hammersmith and Fulham,11.133,23631,8,0.159,19232,6
E01001866,Hammersmith and Fulham 012A,E09000013,Hammersmith and Fulham,16.38,17835,6,0.145,20618,7
E01001867,Hammersmith and Fulham 012B,E09000013,Hammersmith and Fulham,14.966,19350,6,0.181,17135,6
E01001868,Hammersmith and Fulham 012C,E09000013,Hammersmith and Fulham,35.01,6162,2,0.406,5119,2
E01001869,Hammersmith and Fulham 010D,E09000013,Hammersmith and Fulham,12.145,22430,7,0.129,22392,7
E01001870,Hammersmith and Fulham 012D,E09000013,Hammersmith and Fulham,14.317,20063,6,0.156,19500,6
E01001871,Hammersmith and Fulham 012E,E09000013,Hammersmith and Fulham,12.41,22124,7,0.137,21551,7
E01001872,Hammersmith and Fulham 012F,E09000013,Hammersmith and Fulham,18.729,15741,5,0.204,15407,5
E01001873,Hammersmith and Fulham 010E,E09000013,Hammersmith and Fulham,19.519,15079,5,0.256,11902,4
E01001875,Hammersmith and Fulham 001B,E09000013,Hammersmith and Fulham,41.945,4081,2,0.474,3146,1
E01001876,Hammersmith and Fulham 001C,E09000013,Hammersmith and Fulham,31.992,7376,3,0.262,11566,4
E01001877,Hammersmith and Fulham 001D,E09000013,Hammersmith and Fulham,32.468,7183,3,0.443,3967,2
E01001878,Hammersmith and Fulham 001E,E09000013,Hammersmith and Fulham,39.698,4663,2,0.468,3292,1
E01001879,Hammersmith and Fulham 019A,E09000013,Hammersmith and Fulham,27.886,9380,3,0.29,10058,3
E01001880,Hammersmith and Fulham 017A,E09000013,Hammersmith and Fulham,23.993,11776,4,0.258,11803,4
E01001881,Hammersmith and Fulham 017B,E09000013,Hammersmith and Fulham,14.401,19963,6,0.101,25904,8
E01001882,Hammersmith and Fulham 017C,E09000013,Hammersmith and Fulham,15.514,18755,6,0.112,24463,8
E01001883,Hammersmith and Fulham 017D,E09000013,Hammersmith and Fulham,15.029,19299,6,0.184,16861,5
E01001884,Hammersmith and Fulham 017E,E09000013,Hammersmith and Fulham,30.652,7970,3,0.277,10720,4
E01001885,Hammersmith and Fulham 015A,E09000013,Hammersmith and Fulham,46.154,3125,1,0.524,2019,1
E01001886,Hammersmith and Fulham 016A,E09000013,Hammersmith and Fulham,23.573,12084,4,0.266,11362,4
E01001887,Hammersmith and Fulham 016B,E09000013,Hammersmith and Fulham,25.421,10851,4,0.297,9685,3
E01001888,Hammersmith and Fulham 018A,E09000013,Hammersmith and Fulham,11.263,23465,7,0.098,26280,8
E01001889,Hammersmith and Fulham 014A,E09000013,Hammersmith and Fulham,16.661,17593,6,0.154,19669,6
E01001890,Hammersmith and Fulham 016C,E09000013,Hammersmith and Fulham,16.202,18037,6,0.135,21748,7
E01001891,Hammersmith and Fulham 018B,E09000013,Hammersmith and Fulham,6.469,29233,9,0.071,29960,9
E01001892,Hammersmith and Fulham 016D,E09000013,Hammersmith and Fulham,24.879,11190,4,0.321,8487,3
E01001893,Hammersmith and Fulham 013A,E09000013,Hammersmith and Fulham,25.623,10715,4,0.346,7396,3
E01001894,Hammersmith and Fulham 013B,E09000013,Hammersmith and Fulham,32.763,7045,3,0.274,10902,4
E01001895,Hammersmith and Fulham 009A,E09000013,Hammersmith and Fulham,19.322,15260,5,0.229,13662,5
E01001896,Hammersmith and Fulham 009B,E09000013,Hammersmith and Fulham,20.225,14526,5,0.237,13128,4
E01001897,Hammersmith and Fulham 009C,E09000013,Hammersmith and Fulham,14.65,19711,6,0.179,17340,6
E01001898,Hammersmith and Fulham 013C,E09000013,Hammersmith and Fulham,14.959,19355,6,0.153,19766,6
E01001899,Hammersmith and Fulham 013D,E09000013,Hammersmith and Fulham,29.69,8420,3,0.32,8556,3
E01001900,Hammersmith and Fulham 013E,E09000013,Hammersmith and Fulham,34.232,6447,2,0.35,7202,3
E01001901,Hammersmith and Fulham 019B,E09000013,Hammersmith and Fulham,11.087,23680,8,0.1,26029,8
E01001902,Hammersmith and Fulham 019C,E09000013,Hammersmith and Fulham,18.759,15712,5,0.187,16710,5
E01001903,Hammersmith and Fulham 019D,E09000013,Hammersmith and Fulham,22.931,12501,4,0.234,13280,4
E01001904,Hammersmith and Fulham 022A,E09000013,Hammersmith and Fulham,9.707,25295,8,0.077,29061,9
E01001905,Hammersmith and Fulham 022B,E09000013,Hammersmith and Fulham,9.794,25208,8,0.085,28043,9
E01001906,Hammersmith and Fulham 022C,E09000013,Hammersmith and Fulham,12.791,21669,7,0.133,21908,7
E01001907,Hammersmith and Fulham 022D,E09000013,Hammersmith and Fulham,10.644,24206,8,0.089,27541,9
E01001908,Hammersmith and Fulham 015B,E09000013,Hammersmith and Fulham,16.911,17362,6,0.158,19259,6
E01001909,Hammersmith and Fulham 015C,E09000013,Hammersmith and Fulham,18.295,16093,5,0.217,14437,5
E01001910,Hammersmith and Fulham 014B,E09000013,Hammersmith and Fulham,20.077,14651,5,0.197,15921,5
E01001911,Hammersmith and Fulham 015D,E09000013,Hammersmith and Fulham,34.252,6441,2,0.459,3521,2
E01001912,Hammersmith and Fulham 015E,E09000013,Hammersmith and Fulham,39.081,4836,2,0.479,3008,1
E01001913,Hammersmith and Fulham 014C,E09000013,Hammersmith and Fulham,10.755,24084,8,0.074,29505,9
E01001914,Hammersmith and Fulham 014D,E09000013,Hammersmith and Fulham,24.834,11221,4,0.235,13257,4
E01001915,Hammersmith and Fulham 024A,E09000013,Hammersmith and Fulham,11.834,22789,7,0.1,26013,8
E01001916,Hammersmith and Fulham 024B,E09000013,Hammersmith and Fulham,6.576,29114,9,0.03,33338,10
E01001917,Hammersmith and Fulham 018C,E09000013,Hammersmith and Fulham,13.505,20914,7,0.151,19994,6
E01001918,Hammersmith and Fulham 018D,E09000013,Hammersmith and Fulham,15.839,18403,6,0.222,14118,5
E01001919,Hammersmith and Fulham 018E,E09000013,Hammersmith and Fulham,7.298,28295,9,0.077,29112,9
E01001920,Hammersmith and Fulham 020A,E09000013,Hammersmith and Fulham,34.48,6373,2,0.326,8292,3
E01001921,Hammersmith and Fulham 020B,E09000013,Hammersmith and Fulham,16.918,17356,6,0.122,23103,7
E01001922,Hammersmith and Fulham 020C,E09000013,Hammersmith and Fulham,12.179,22395,7,0.102,25728,8
E01001923,Hammersmith and Fulham 020D,E09000013,Hammersmith and Fulham,14.56,19811,6,0.17,18143,6
E01001924,Hammersmith and Fulham 020E,E09000013,Hammersmith and Fulham,7.999,27466,9,0.052,31963,10
E01001925,Hammersmith and Fulham 025A,E09000013,Hammersmith and Fulham,10.942,23850,8,0.095,26706,8
E01001926,Hammersmith and Fulham 024C,E09000013,Hammersmith and Fulham,10.308,24616,8,0.084,28263,9
E01001927,Hammersmith and Fulham 008C,E09000013,Hammersmith and Fulham,7.563,27975,9,0.082,28428,9
E01001928,Hammersmith and Fulham 011A,E09000013,Hammersmith and Fulham,16.204,18033,6,0.181,17134,6
E01001929,Hammersmith and Fulham 009D,E09000013,Hammersmith and Fulham,10.115,24826,8,0.098,26382,8
E01001930,Hammersmith and Fulham 008D,E09000013,Hammersmith and Fulham,25.796,10604,4,0.239,12959,4
E01001931,Hammersmith and Fulham 011B,E09000013,Hammersmith and Fulham,12.38,22153,7,0.137,21489,7
E01001932,Hammersmith and Fulham 011C,E09000013,Hammersmith and Fulham,20.986,13940,5,0.201,15590,5
E01001933,Hammersmith and Fulham 011D,E09000013,Hammersmith and Fulham,15.723,18538,6,0.154,19736,6
E01001934,Hammersmith and Fulham 025B,E09000013,Hammersmith and Fulham,20.851,14038,5,0.304,9360,3
E01001935,Hammersmith and Fulham 023A,E09000013,Hammersmith and Fulham,19.799,14875,5,0.182,17091,6
E01001937,Hammersmith and Fulham 025C,E09000013,Hammersmith and Fulham,12.66,21817,7,0.115,24041,8
E01001938,Hammersmith and Fulham 025D,E09000013,Hammersmith and Fulham,27.182,9771,3,0.357,6932,3
E01001940,Hammersmith and Fulham 005B,E09000013,Hammersmith and Fulham,27.803,9424,3,0.341,7590,3
E01001941,Hammersmith and Fulham 005C,E09000013,Hammersmith and Fulham,29.803,8375,3,0.283,10440,4
E01001942,Hammersmith and Fulham 005D,E09000013,Hammersmith and Fulham,24.386,11501,4,0.293,9896,3
E01001943,Hammersmith and Fulham 004A,E09000013,Hammersmith and Fulham,31.446,7613,3,0.348,7273,3
E01001944,Hammersmith and Fulham 004B,E09000013,Hammersmith and Fulham,44.914,3375,1,0.504,2427,1
E01001945,Hammersmith and Fulham 004C,E09000013,Hammersmith and Fulham,21.111,13834,5,0.22,14267,5
E01001946,Hammersmith and Fulham 004D,E09000013,Hammersmith and Fulham,16.448,17767,6,0.261,11625,4
E01001947,Hammersmith and Fulham 021A,E09000013,Hammersmith and Fulham,38.139,5107,2,0.43,4373,2
E01001948,Hammersmith and Fulham 021B,E09000013,Hammersmith and Fulham,14.438,19934,6,0.146,20502,7
E01001949,Hammersmith and Fulham 021C,E09000013,Hammersmith and Fulham,9.582,25449,8,0.075,29323,9
E01001950,Hammersmith and Fulham 021D,E09000013,Hammersmith and Fulham,11.622,23023,7,0.07,30089,9
E01001951,Hammersmith and Fulham 021E,E09000013,Hammersmith and Fulham,16.654,17598,6,0.144,20734,7
E01001952,Hammersmith and Fulham 024D,E09000013,Hammersmith and Fulham,17.007,17266,6,0.154,19702,6
E01001953,Hammersmith and Fulham 021F,E09000013,Hammersmith and Fulham,23.004,12449,4,0.202,15539,5
E01001954,Hammersmith and Fulham 003A,E09000013,Hammersmith and Fulham,25.406,10860,4,0.291,10043,3
E01001955,Hammersmith and Fulham 002A,E09000013,Hammersmith and Fulham,31.765,7472,3,0.42,4698,2
E01001956,Hammersmith and Fulham 003B,E09000013,Hammersmith and Fulham,25.194,10991,4,0.342,7543,3
E01001957,Hammersmith and Fulham 002B,E09000013,Hammersmith and Fulham,37.22,5374,2,0.527,1968,1
E01001958,Hammersmith and Fulham 002C,E09000013,Hammersmith and Fulham,36.3,5691,2,0.485,2875,1
E01001959,Hammersmith and Fulham 003C,E09000013,Hammersmith and Fulham,30.945,7828,3,0.367,6513,2
E01001960,Hammersmith and Fulham 003D,E09000013,Hammersmith and Fulham,20.574,14283,5,0.23,13594,5
E01001961,Hammersmith and Fulham 002D,E09000013,Hammersmith and Fulham,40.038,4555,2,0.538,1783,1
E01001962,Haringey 004A,E09000014,Haringey,16.677,17582,6,0.217,14477,5
E01001963,Haringey 009A,E09000014,Haringey,6.782,28875,9,0.093,27023,9
E01001964,Haringey 009B,E09000014,Haringey,17.261,17042,6,0.171,18048,6
E01001965,Haringey 009C,E09000014,Haringey,7.909,27579,9,0.126,22698,7
E01001966,Haringey 009D,E09000014,Haringey,10.35,24559,8,0.055,31664,10
E01001967,Haringey 014A,E09000014,Haringey,6.171,29550,9,0.084,28301,9
E01001968,Haringey 014B,E09000014,Haringey,9.949,25042,8,0.133,21937,7
E01001969,Haringey 001A,E09000014,Haringey,33.458,6768,3,0.391,5623,2
E01001970,Haringey 004B,E09000014,Haringey,34.469,6377,2,0.368,6470,2
E01001971,Haringey 001B,E09000014,Haringey,44.989,3357,1,0.5,2521,1
E01001972,Haringey 004C,E09000014,Haringey,32.777,7039,3,0.342,7564,3
E01001973,Haringey 004D,E09000014,Haringey,21.988,13162,4,0.31,9045,3
E01001974,Haringey 001C,E09000014,Haringey,27.147,9801,3,0.276,10776,4
E01001975,Haringey 001D,E09000014,Haringey,29.988,8282,3,0.353,7061,3
E01001976,Haringey 011A,E09000014,Haringey,34.67,6299,2,0.377,6160,2
E01001977,Haringey 011B,E09000014,Haringey,41.705,4153,2,0.505,2404,1
E01001978,Haringey 011C,E09000014,Haringey,49.687,2417,1,0.528,1937,1
E01001979,Haringey 011D,E09000014,Haringey,50.956,2196,1,0.533,1856,1
E01001980,Haringey 018A,E09000014,Haringey,35.277,6068,2,0.39,5668,2
E01001981,Haringey 018B,E09000014,Haringey,33.576,6726,2,0.333,7967,3
E01001982,Haringey 018C,E09000014,Haringey,37.05,5443,2,0.433,4286,2
E01001983,Haringey 018D,E09000014,Haringey,30.609,7989,3,0.335,7856,3
E01001984,Haringey 033A,E09000014,Haringey,17.09,17190,6,0.204,15385,5
E01001985,Haringey 033B,E09000014,Haringey,6.826,28833,9,0.075,29370,9
E01001986,Haringey 034A,E09000014,Haringey,12.694,21778,7,0.151,20049,6
E01001987,Haringey 033C,E09000014,Haringey,6.672,28993,9,0.075,29299,9
E01001988,Haringey 034B,E09000014,Haringey,10.902,23894,8,0.141,21084,7
E01001989,Haringey 033D,E09000014,Haringey,10.06,24899,8,0.123,23041,7
E01001990,Haringey 034C,E09000014,Haringey,16.28,17963,6,0.163,18833,6
E01001991,Haringey 017A,E09000014,Haringey,12.27,22274,7,0.135,21706,7
E01001992,Haringey 017B,E09000014,Haringey,6.17,29551,9,0.052,31967,10
E01001993,Haringey 017C,E09000014,Haringey,5.376,30478,10,0.052,31929,10
E01001994,Haringey 030A,E09000014,Haringey,10.82,23999,8,0.141,21008,7
E01001995,Haringey 017D,E09000014,Haringey,22.135,13041,4,0.312,8941,3
E01001996,Haringey 014C,E09000014,Haringey,9.305,25835,8,0.134,21834,7
E01001997,Haringey 014D,E09000014,Haringey,11.851,22766,7,0.131,22174,7
E01001998,Haringey 023A,E09000014,Haringey,20.892,14007,5,0.241,12896,4
E01001999,Haringey 023B,E09000014,Haringey,23.1,12360,4,0.257,11854,4
E01002000,Haringey 031A,E09000014,Haringey,19.56,15048,5,0.226,13807,5
E01002001,Haringey 031B,E09000014,Haringey,18.051,16316,5,0.186,16740,5
E01002002,Haringey 031C,E09000014,Haringey,38.493,4996,2,0.348,7295,3
E01002003,Haringey 023C,E09000014,Haringey,40.573,4444,2,0.437,4161,2
E01002004,Haringey 023D,E09000014,Haringey,20.672,14194,5,0.261,11617,4
E01002005,Haringey 035A,E09000014,Haringey,12.461,22058,7,0.133,21955,7
E01002006,Haringey 035B,E09000014,Haringey,13.083,21357,7,0.143,20818,7
E01002007,Haringey 035C,E09000014,Haringey,9.746,25258,8,0.078,29003,9
E01002008,Haringey 030B,E09000014,Haringey,6.109,29617,9,0.039,32902,10
E01002009,Haringey 035D,E09000014,Haringey,10.056,24906,8,0.071,29961,9
E01002010,Haringey 030C,E09000014,Haringey,15.221,19076,6,0.179,17275,6
E01002011,Haringey 030D,E09000014,Haringey,16.774,17490,6,0.172,17908,6
E01002013,Haringey 022A,E09000014,Haringey,13.186,21254,7,0.116,23920,8
E01002014,Haringey 020B,E09000014,Haringey,22.471,12820,4,0.218,14395,5
E01002015,Haringey 020C,E09000014,Haringey,27.666,9505,3,0.374,6268,2
E01002016,Haringey 028A,E09000014,Haringey,20.043,14684,5,0.236,13178,4
E01002017,Haringey 028B,E09000014,Haringey,22.047,13105,4,0.265,11394,4
E01002018,Haringey 020D,E09000014,Haringey,25.534,10769,4,0.297,9715,3
E01002019,Haringey 022B,E09000014,Haringey,8.024,27429,9,0.092,27137,9
E01002020,Haringey 021A,E09000014,Haringey,14.592,19774,6,0.167,18401,6
E01002021,Haringey 022C,E09000014,Haringey,7.29,28306,9,0.078,28972,9
E01002022,Haringey 021B,E09000014,Haringey,10.604,24255,8,0.125,22826,7
E01002023,Haringey 021C,E09000014,Haringey,9.028,26167,8,0.091,27309,9
E01002024,Haringey 022D,E09000014,Haringey,13.938,20471,7,0.155,19584,6
E01002025,Haringey 021D,E09000014,Haringey,4.19,31692,10,0.034,33188,10
E01002026,Haringey 016A,E09000014,Haringey,49.979,2373,1,0.522,2054,1
E01002027,Haringey 010A,E09000014,Haringey,33.826,6618,2,0.362,6711,2
E01002028,Haringey 010B,E09000014,Haringey,34.456,6384,2,0.347,7353,3
E01002029,Haringey 016B,E09000014,Haringey,41.731,4143,2,0.419,4728,2
E01002030,Haringey 016C,E09000014,Haringey,33.642,6697,2,0.435,4224,2
E01002031,Haringey 016D,E09000014,Haringey,38.609,4966,2,0.396,5451,2
E01002032,Haringey 010C,E09000014,Haringey,43.137,3786,2,0.45,3757,2
E01002033,Haringey 010D,E09000014,Haringey,38.917,4893,2,0.402,5247,2
E01002034,Haringey 037A,E09000014,Haringey,53.78,1758,1,0.596,927,1
E01002036,Haringey 002A,E09000014,Haringey,65.343,565,1,0.693,228,1
E01002037,Haringey 002B,E09000014,Haringey,58.726,1124,1,0.642,486,1
E01002038,Haringey 037B,E09000014,Haringey,61.266,879,1,0.728,133,1
E01002039,Haringey 002C,E09000014,Haringey,55.685,1506,1,0.617,717,1
E01002040,Haringey 002D,E09000014,Haringey,50.522,2279,1,0.551,1587,1
E01002041,Haringey 037C,E09000014,Haringey,50.386,2304,1,0.613,760,1
E01002042,Haringey 027A,E09000014,Haringey,25.79,10609,4,0.244,12655,4
E01002043,Haringey 026A,E09000014,Haringey,38.297,5061,2,0.408,5069,2
E01002044,Haringey 027B,E09000014,Haringey,26.909,9938,3,0.254,12050,4
E01002045,Haringey 026B,E09000014,Haringey,39.034,4855,2,0.466,3335,1
E01002046,Haringey 026C,E09000014,Haringey,38.921,4892,2,0.423,4578,2
E01002047,Haringey 027C,E09000014,Haringey,21.465,13556,5,0.212,14829,5
E01002048,Haringey 027D,E09000014,Haringey,32.023,7356,3,0.352,7123,3
E01002049,Haringey 026D,E09000014,Haringey,34.564,6338,2,0.42,4696,2
E01002050,Haringey 029A,E09000014,Haringey,46.758,2994,1,0.782,41,1
E01002051,Haringey 029B,E09000014,Haringey,58.044,1211,1,0.741,102,1
E01002052,Haringey 029C,E09000014,Haringey,44.178,3544,2,0.795,31,1
E01002053,Haringey 032A,E09000014,Haringey,43.889,3623,2,0.599,889,1
E01002054,Haringey 032B,E09000014,Haringey,52.238,1990,1,0.623,634,1
E01002055,Haringey 029D,E09000014,Haringey,50.539,2273,1,0.756,74,1
E01002056,Haringey 032C,E09000014,Haringey,33.69,6679,2,0.438,4124,2
E01002057,Haringey 032D,E09000014,Haringey,27.479,9612,3,0.373,6327,2
E01002058,Haringey 031D,E09000014,Haringey,28.042,9282,3,0.305,9267,3
E01002059,Haringey 028C,E09000014,Haringey,17.915,16433,5,0.245,12598,4
E01002060,Haringey 028D,E09000014,Haringey,12.597,21884,7,0.139,21230,7
E01002061,Haringey 036A,E09000014,Haringey,13.359,21072,7,0.129,22336,7
E01002062,Haringey 034D,E09000014,Haringey,16.282,17959,6,0.164,18707,6
E01002063,Haringey 036B,E09000014,Haringey,22.735,12633,4,0.22,14228,5
E01002064,Haringey 036C,E09000014,Haringey,24.951,11144,4,0.293,9891,3
E01002065,Haringey 036D,E09000014,Haringey,30.323,8124,3,0.245,12623,4
E01002066,Haringey 025A,E09000014,Haringey,39.841,4622,2,0.426,4502,2
E01002067,Haringey 024A,E09000014,Haringey,44.024,3592,2,0.482,2959,1
E01002068,Haringey 025B,E09000014,Haringey,39.951,4585,2,0.449,3803,2
E01002069,Haringey 024B,E09000014,Haringey,46.669,3012,1,0.483,2923,1
E01002070,Haringey 024C,E09000014,Haringey,22.009,13140,4,0.317,8709,3
E01002071,Haringey 025C,E09000014,Haringey,46.187,3116,1,0.474,3148,1
E01002072,Haringey 025D,E09000014,Haringey,42.533,3942,2,0.478,3032,1
E01002073,Haringey 024D,E09000014,Haringey,43.335,3735,2,0.484,2883,1
E01002074,Haringey 012A,E09000014,Haringey,48.011,2721,1,0.537,1793,1
E01002075,Haringey 015A,E09000014,Haringey,41.142,4306,2,0.466,3339,1
E01002076,Haringey 015B,E09000014,Haringey,44.94,3369,1,0.519,2104,1
E01002077,Haringey 012B,E09000014,Haringey,41.291,4265,2,0.442,3993,2
E01002078,Haringey 015C,E09000014,Haringey,24.778,11250,4,0.335,7864,3
E01002079,Haringey 012C,E09000014,Haringey,33.372,6797,3,0.388,5731,2
E01002081,Haringey 012D,E09000014,Haringey,43.867,3626,2,0.522,2065,1
E01002082,Haringey 013A,E09000014,Haringey,49.888,2383,1,0.583,1110,1
E01002083,Haringey 019A,E09000014,Haringey,21.398,13603,5,0.225,13876,5
E01002084,Haringey 019B,E09000014,Haringey,29.449,8541,3,0.347,7310,3
E01002085,Haringey 019C,E09000014,Haringey,30.777,7915,3,0.34,7641,3
E01002086,Haringey 013B,E09000014,Haringey,24.707,11298,4,0.319,8636,3
E01002087,Haringey 019D,E09000014,Haringey,33.374,6796,3,0.375,6208,2
E01002088,Haringey 013C,E09000014,Haringey,30.628,7983,3,0.317,8697,3
E01002089,Haringey 013D,E09000014,Haringey,53.554,1791,1,0.661,362,1
E01002090,Haringey 005A,E09000014,Haringey,34.381,6411,2,0.426,4511,2
E01002091,Haringey 006A,E09000014,Haringey,46.181,3117,1,0.536,1810,1
E01002092,Haringey 006B,E09000014,Haringey,47.886,2747,1,0.626,608,1
E01002093,Haringey 005B,E09000014,Haringey,50.82,2225,1,0.547,1642,1
E01002094,Haringey 006C,E09000014,Haringey,42.267,4004,2,0.497,2580,1
E01002095,Haringey 006D,E09000014,Haringey,46.776,2991,1,0.493,2676,1
E01002096,Haringey 005C,E09000014,Haringey,40.243,4516,2,0.495,2621,1
E01002097,Haringey 005D,E09000014,Haringey,40.811,4384,2,0.429,4421,2
E01002098,Haringey 007A,E09000014,Haringey,27.065,9849,3,0.263,11534,4
E01002099,Haringey 008A,E09000014,Haringey,52.144,2005,1,0.582,1126,1
E01002100,Haringey 008B,E09000014,Haringey,42.618,3924,2,0.458,3546,2
E01002101,Haringey 007B,E09000014,Haringey,27.649,9516,3,0.32,8567,3
E01002102,Haringey 007C,E09000014,Haringey,34.931,6196,2,0.353,7101,3
E01002103,Haringey 008C,E09000014,Haringey,32.762,7047,3,0.33,8100,3
E01002104,Haringey 008D,E09000014,Haringey,31.986,7379,3,0.327,8219,3
E01002105,Haringey 007D,E09000014,Haringey,38.431,5014,2,0.419,4723,2
