location_id,zapmap_device_uid,power_band,device_max_power
E5PKTKU,CQ0QYNL,1. Slow,3450
XR3OT6T,7FTPD0Y,1. Slow,3450
4O7M4HJ,8P9O5NQ,1. Slow,3450
8NBP5GV,LHNXEYY,1. Slow,3450
DPEAJK4,SUYMFYU,1. Slow,3450
I8OQMDI,ZVHFN0S,1. Slow,3450
JENERVL,1SV43LR,1. Slow,3450
GHWBP6R,HBVZFTY,1. Slow,3450
ZDPLTMC,CJVFYGA,1. Slow,3450
ATGPOFA,AHRRZEL,1. Slow,3450
EM7YUP9,9EB2FBQ,1. Slow,3450
IM5IXLH,WY2ZFP9,1. Slow,3450
A3S9OCD,YNN24K1,1. Slow,3450
4L7UTWV,5S7KVS2,1. Slow,3450
J7GITPL,K3C2APH,1. Slow,3450
69F6KBA,ZFVRVTL,1. Slow,3450
7S5UCXG,1ARM9BW,1. Slow,3450
JKKUEPG,WBOUMFJ,1. Slow,3450
FGE0X21,DJIDIR9,1. Slow,3450
9JDDMJ6,9ZO0LB5,1. Slow,3450
CQXEOZX,LURZTNM,1. Slow,3450
FYIEMAF,IDQYWLE,1. Slow,3450
CPKESRQ,3OJTS6B,1. Slow,3450
1NU0YCW,DYWKEC2,1. Slow,3450
51HJFWU,8T788H4,1. Slow,3450
YVM559Q,UKCA7HX,1. Slow,3450
Z4YJHXO,Z6IOXL7,1. Slow,3450
GRALWBJ,BA5GSGE,1. Slow,3450
1QM2EU3,DRUJTG5,1. Slow,3450
YUWIKAB,MMZKBXU,1. Slow,3450
GEAD8PH,SMKKUGM,1. Slow,3450
DQSABSD,SRQLXTB,1. Slow,3450
1PBCEGY,1O1YYS4,1. Slow,3450
ZVQFPOF,MCBF82G,1. Slow,3450
LHJK8DU,EPF7P14,1. Slow,3450
4SEZR9X,3ZSXP7I,1. Slow,3450
BJY1IQZ,WHLGTJG,1. Slow,3450
EUDOVXK,PFPDMNJ,1. Slow,3450
RFVBTBA,VGIJAF7,1. Slow,3450
H1Y0PUL,VBVSLC8,1. Slow,3450
FJSX1CU,0DLDSOF,1. Slow,3450
NBL5YAN,4WU1QYD,1. Slow,3450
AUE9O5H,A6S2SV1,1. Slow,3450
JDPXZML,IJI657N,1. Slow,3450
05QNR8Y,IOFQCJQ,1. Slow,3450
MAOBEV8,WYZOGHU,1. Slow,3450
ZRWGHZ2,THEA07A,1. Slow,3450
TREZJZ8,6ANLKOP,1. Slow,3450
PCIVIRL,GBBMCBM,1. Slow,3450
2RAA0SA,TL4GNWR,1. Slow,3450
S3U5IXY,RJYTIGN,1. Slow,3450
7CEOCFL,F0XYFBD,1. Slow,3450
WMDXK4A,5BBFEBU,1. Slow,3450
A90IADI,KVY4V3A,1. Slow,3450
70DF2ZU,H3LGA0A,1. Slow,3450
V9XUZQS,NSN43KI,1. Slow,3450
ORMIFHK,EQK6OAS,1. Slow,3450
XSMQGWL,NXC6FNF,1. Slow,3450
QMZ3GBR,LDJL0GI,1. Slow,3450
ZDRR4VF,SZM1884,1. Slow,3450
NMA16CB,HLQIVAQ,1. Slow,3450
XGKPDE7,FORM3U2,1. Slow,3450
6GE4U1H,JZ7DDWG,1. Slow,3450
ZPNAFIN,0TGU7PJ,1. Slow,3450
UMKYOKU,9NXL7AW,1. Slow,3450
FOBIJSV,SUH7VZ0,1. Slow,3450
B76ZDBU,NWCCVNY,1. Slow,3450
AGT1BPT,MPNXERH,1. Slow,3450
LCKN5DF,VWV7DPD,1. Slow,3450
8XNFJRE,BLLO2QL,1. Slow,3450
OXDMW2H,XZWRFHP,1. Slow,3450
JLVIKGR,RTG3K8Q,1. Slow,3450
YWXD6IQ,DPUMHFT,1. Slow,3450
WRD7Q7K,SN0HPWZ,1. Slow,3450
LLT71UM,ATE4C0B,1. Slow,3450
KHUSBEK,KQVFLYY,1. Slow,3450
OCLSDKJ,6B5KCO4,1. Slow,3450
SMLJYN0,IY5BVC2,1. Slow,3450
WPEJVNU,RQ0HXPI,1. Slow,3450
AEAT50O,XPCGYEH,1. Slow,3450
S366LL6,MRGJRVE,1. Slow,3450
VGJYJ4Z,0ERZMI3,1. Slow,3450
ZAFYLTS,MYZADCT,1. Slow,3450
AU7OXYC,HLVHGRR,1. Slow,3450
2E3V8YK,YNCYIWF,1. Slow,3450
IVAGOC3,7HSRPNV,1. Slow,3450
APBQRAJ,H6FCR44,1. Slow,3450
EJZ4AOK,6DE6WCX,1. Slow,3450
RWMEAMZ,LJA3B33,1. Slow,3450
ARUJPWS,QG81JVV,1. Slow,3450
17O9XIG,9MA14E2,1. Slow,3450
JRMIWM3,NHWZIWC,1. Slow,3450
9DSIFXK,GZMRAXJ,1. Slow,3450
ER0JE6K,G9CX1FV,1. Slow,3450
DF9CQRK,PPUKELC,1. Slow,3450
JUJYB6E,9MFWR08,1. Slow,3450
XW7EOQR,ASOVHOD,1. Slow,3450
IWBNBDZ,A6E5ZLH,1. Slow,3450
STE9U4N,DVMNYGJ,1. Slow,3450
ETS4QC2,MV1LCIC,1. Slow,3450
NWZSPDS,FUHQXI3,1. Slow,3450
Q7AO5MS,HCNPXCU,1. Slow,3450
OT9JYED,Z6FJECF,1. Slow,3450
VC7J0RA,CFI4QYX,1. Slow,3450
NVJG4FY,SYOPQHZ,1. Slow,3450
UWS94EX,PCOXKSG,1. Slow,3450
OIMPSVT,AHOLXLE,1. Slow,3450
D3ODOVD,FNCRIVQ,1. Slow,3450
SAIOEJP,M9C6WUP,1. Slow,3450
JPOXLFC,CPZKBZE,1. Slow,3450
EICRR0N,YUBKQBF,1. Slow,3450
R93TX5E,NLMJVXL,1. Slow,3450
M95DA5E,ND8WWAQ,1. Slow,3450
N4FZBNT,M79GCVC,1. Slow,3450
AVGDYZR,NT4YVN5,1. Slow,3450
YIDY7A9,2ZTIW17,1. Slow,3450
AWIOYXK,UG8TL8K,1. Slow,3450
QUMXQLW,IZPUWTC,1. Slow,3450
QSDAMUS,KZ7V1T1,1. Slow,3450
JL5M3NY,NOONNBV,1. Slow,3450
EKI2CAT,ETH0IIR,1. Slow,3450
UJ4ARIZ,W743QCT,1. Slow,3450
XNHXKCG,EOH3D6S,1. Slow,3450
8W6AEKO,9KHRXOL,1. Slow,3450
AECPVM8,P2QEQTE,1. Slow,3450
OYVBHCE,QPOXC9I,1. Slow,3450
93WTWJK,XWTTY0K,1. Slow,3450
SDLSMGC,O5DFTJW,1. Slow,3450
M68ONM4,S8KLZEC,1. Slow,3450
MUE02GC,TEFDKO9,1. Slow,3450
0QK9SWJ,FEE3X91,1. Slow,3450
DQ584RR,OBT8EVC,1. Slow,3450
JHTB5FD,NREYK2Y,1. Slow,3450
ZPXBKEO,AZOLDE4,1. Slow,3450
Z9LEVAO,MZSEZHI,1. Slow,3450
XHHMEOL,LLECENL,1. Slow,3450
QOOLZGY,HDCWIRW,1. Slow,3450
KLDK72K,H3WDSOV,1. Slow,3450
TKHDXFE,BLBY06P,1. Slow,3450
HM1SZHN,N1XWHDM,1. Slow,3450
UEOEUZR,X2ZP44D,1. Slow,3450
Y3XMAQH,HLBHVVS,1. Slow,3450
KWHD00G,SYDERKJ,1. Slow,3450
QGBXKHQ,M3PGHII,1. Slow,3450
TISO2UF,DSCH7MH,1. Slow,3450
ENMB98J,TYKV9K8,1. Slow,3450
GBDXQG1,7UWXVUO,1. Slow,3450
9W5L52O,C0JOUNO,1. Slow,3450
3B80HCC,MKWYNUF,1. Slow,3450
5CVSHWG,YEQ4E8B,1. Slow,3450
V7N7CIJ,Z4ABL7D,1. Slow,3450
TU6P3NS,CSWGFGZ,1. Slow,3450
UQI3S3Z,BISYCDA,1. Slow,3450
GPDEQ5J,KGZW1SF,1. Slow,3450
K3MFXTJ,KQ4RHXA,1. Slow,3450
PH2BSQJ,RAPKYW7,1. Slow,3450
PMZCNHX,WUWIIMN,1. Slow,3450
XHNY7GA,BD23P0B,1. Slow,3450
5PNC6QK,3FBHDV5,1. Slow,3450
3SMU0E6,EEKF7TE,1. Slow,3450
K9QWY8V,ZNWC8Q3,1. Slow,3450
3DCCAWB,XF19ETU,1. Slow,3450
4MW2B5I,HYQYM2Y,1. Slow,3450
43YPV4W,J30Q6UE,1. Slow,3450
VDUWCF6,JRNWBKY,1. Slow,3450
4WRSMC9,EOIYMIM,1. Slow,3450
NLPKEOS,DIVOVOT,1. Slow,3450
E0KWJUV,Z8BU9CJ,1. Slow,3450
QN4DHQU,6UL7W43,1. Slow,3450
29K3XVL,LLYWXGZ,1. Slow,3450
KPASOEJ,RKV5C3S,1. Slow,3450
8FLDVCZ,2QHQZTE,1. Slow,3450
WIYCNIY,9RXXVAC,1. Slow,3450
VGMSAC9,REIG5A9,1. Slow,3450
GHIHAVA,2CPBJCG,1. Slow,3450
JF5YNJ3,GVHQVUY,1. Slow,3450
Q2DAJIE,KH1DNUY,1. Slow,3450
TED87SI,VUPJ9IJ,1. Slow,3450
LKYHDQ7,EB6PGCB,1. Slow,3450
IGCSUXL,YWMWU9X,1. Slow,3450
SG6WBLQ,A7WP9KS,1. Slow,3450
FZK0TUM,LSNGVSJ,1. Slow,3450
2XOOLEZ,O1QECFI,1. Slow,3450
IUCHEO9,3PCU0CX,1. Slow,3450
XUSVFMH,BRJLAEW,1. Slow,3450
56TWZ0V,V8KPYZX,1. Slow,3450
HBY4UMW,P1GAMVN,1. Slow,3450
RGL9KTZ,OXQBE1P,1. Slow,3450
D2FIDKR,ZQZVWCH,1. Slow,3450
F0AZCSX,2TRRMWL,1. Slow,3450
DRRTDI5,A5WAQCK,1. Slow,3450
Z7COYUE,O59VYRQ,1. Slow,3450
HR4EBIB,XFIHCK9,1. Slow,3450
CWZ1XSQ,HXABKWC,1. Slow,3450
QBUJFLZ,66VJM5E,1. Slow,3450
CN5O79U,MPGL3MN,1. Slow,3450
A70Q2PD,WCZPRBC,1. Slow,3450
MUOSNLW,XKBAPXV,1. Slow,3450
MCDZDIP,PFWGYUV,1. Slow,3450
PB4V2E6,KWXL81Z,1. Slow,3450
QFWYJY5,8GX4NSI,1. Slow,3450
RWBKDHW,6NCL68G,1. Slow,3450
4OUWY5P,GH4KBIK,1. Slow,3450
ANRNPUK,WEARC0C,1. Slow,3450
5WKM55A,XIYJF9X,1. Slow,3450
IO8LCXX,6WDFK0B,1. Slow,3450
RXVTJSW,AR0XA5K,1. Slow,3450
CGJOUCD,YFQZ1CM,1. Slow,3450
RPMA8GW,NLJUNQH,1. Slow,3450
GQV3MNU,4D1H8YE,1. Slow,3450
DC3AMGG,3OYHALD,1. Slow,3450
C3KTAHQ,TCOC1R1,1. Slow,3450
JPOWRO0,Z6C7CIB,1. Slow,3450
CYYHLV3,276M2BI,1. Slow,3450
UQTEURB,JPJMYBA,1. Slow,3450
MW4IE3I,KJT4ZKA,1. Slow,3450
JVZLZGF,GMTFOE3,1. Slow,3450
476Y7XX,LMFC6VN,1. Slow,3450
HEZJDSY,Y76ED6W,1. Slow,3450
TBLIC9V,SSBZTHU,1. Slow,3450
3H8JGAK,8WTV5W2,1. Slow,3450
YD1YVIN,UIF4GBO,1. Slow,3450
V5K0TX1,8IHRJ5Q,1. Slow,3450
BXB8QZM,OSMA0II,1. Slow,3450
WESIF4D,MCRLVHQ,1. Slow,3450
LDVFDJM,B7YJQKS,1. Slow,3450
2FOKXB4,OKOLFCQ,1. Slow,3450
XGCNQVO,Q5A6FMN,1. Slow,3450
3BMHV8Y,KG3Y806,1. Slow,3450
ENFIVFX,KYKJSCS,1. Slow,3450
CTAXLRM,8PYWMWA,1. Slow,3450
TH4F13A,C70PHTD,1. Slow,3450
3CW3JFR,3GSWEHB,1. Slow,3450
O2JK1MG,MIZEHOZ,1. Slow,3450
LXRUDEL,U4RF2OH,1. Slow,3450
VCC3DWG,HTEEKT5,1. Slow,3450
LVQHTJL,A4R53S0,1. Slow,3450
F13KXGO,MX5IIND,1. Slow,3450
D2S4TCP,TR1DBAJ,1. Slow,3450
AZP4UBG,SXL1LSD,1. Slow,3450
ZKEF9NN,SKDRLS8,1. Slow,3450
O179F8L,8UBC9NY,1. Slow,3450
UOL0FYH,JASKZGY,1. Slow,3450
GB7ZUKJ,0TB7VSK,1. Slow,3450
0VOGX6N,DLT7217,1. Slow,3450
Q6ADTAB,QKSBVQU,1. Slow,3450
UBXALCK,PLSYVPT,1. Slow,3450
0DAC93Z,VZ1GODC,1. Slow,3450
BE4OT4A,IZRXT5D,1. Slow,3450
VSXPXLK,PGIPFRF,1. Slow,3450
NY1FFKA,YRF6JEK,1. Slow,3450
SIN9LFX,LQ1IHXR,1. Slow,3450
RJS0BW0,MFV5L7Z,1. Slow,3450
GHKPD9R,5E1XNF6,1. Slow,3450
0VLGJOQ,RHMIKHR,1. Slow,3450
D8CQIVF,6S7ZZ49,1. Slow,3450
VSNWJDB,VZL3PZJ,1. Slow,3450
WSOIY5R,IVEVK6I,1. Slow,3450
XIGV5ZC,X4MPR00,1. Slow,3450
P7E0WT3,NEA2CVI,1. Slow,3450
Q61GYFO,BUVQ4IT,1. Slow,3450
PJJFSCG,U2TTTT5,1. Slow,3450
ZI2QNMM,8PXRYFP,1. Slow,3450
4L2UYQ4,NJMWGCG,1. Slow,3450
PJAGQKB,ZXUT9ED,1. Slow,3450
CMXJHIK,OY10PBI,1. Slow,3450
3PENGZS,BNV4II4,1. Slow,3450
JEKYQUQ,QYNP5TE,1. Slow,3450
YPRX56G,5PIONXR,1. Slow,3450
36PTAJC,NMMXCP9,1. Slow,3450
PAPCLMO,2OIEJHV,1. Slow,3450
SBDFP5J,5Y9LMQ0,1. Slow,3450
WSFMJ6M,W8MQDM4,1. Slow,3450
QMGH73E,XTURHRV,1. Slow,3450
3DVPMA6,IFMWNGB,1. Slow,3450
SDPAJDF,GYBHPGU,1. Slow,3450
GJBWAEP,HYNGM4A,1. Slow,3450
RZK7IPA,D9OYEXR,1. Slow,3450
UFH5OFH,A7LXVM7,1. Slow,3450
K2QZ8X6,OQH02VF,1. Slow,3450
F8Y5VHE,XGAVA1Q,1. Slow,3450
MFMWGJ0,B0PWNOU,1. Slow,3450
GR2IO0N,PCJUMMY,1. Slow,3450
LV2R9FW,4GTTH0E,1. Slow,3450
BOFGNXV,B6QLAEF,1. Slow,3450
V9DEPWY,ZEAHFYC,1. Slow,3450
XQAY2JB,VTRCPLF,1. Slow,3450
LCH3AGL,WZ2GCPL,1. Slow,3450
PBFTIUB,SULIAB9,1. Slow,3450
JY4MEZK,4ZNY1GQ,1. Slow,3450
S638GY5,ODS2FBR,1. Slow,3450
GIFBS8J,CCAPXEQ,1. Slow,3450
WZLEG1I,G8IN4VQ,1. Slow,3450
PDATGLL,FGYHJJK,1. Slow,3450
CRU4L1A,TQUFG0S,1. Slow,3450
PGJ9G3B,ZYR3XOI,1. Slow,3450
26NBPUH,LNLO0V4,1. Slow,3450
KZ2O7RU,YTX2DDE,1. Slow,3450
N1BCYLZ,J7DI2YE,1. Slow,3450
PETR7IF,SOGJOWX,1. Slow,3450
OX3VZYZ,2XAOBQF,1. Slow,3450
5GMXV1D,ERKBBAV,1. Slow,3450
KCJOPRS,5EKX3S2,1. Slow,3450
JPFIQJB,FKF07BK,1. Slow,3450
054KROP,MNKUFH6,1. Slow,3450
HAGCKNE,7RYQTBX,1. Slow,3450
DK9GOSU,1DKTVH1,1. Slow,3450
UJ5FKPY,9FCKEQO,1. Slow,3450
9LFWZAT,N6ZCJMV,1. Slow,3450
OB8D57T,JDOFHGL,1. Slow,3450
AREGQYU,VVGVRMK,1. Slow,3450
EXKIHAQ,5CZPIXS,1. Slow,3450
KHDZX73,THYQD0M,1. Slow,3450
AXFYVUM,ENSQ1MX,1. Slow,3450
9LXV69A,R6HCZWA,1. Slow,3450
CTVTEPE,E91KVGY,1. Slow,3450
OHGC0SY,WE2PEVC,1. Slow,3450
PIWX3XY,M9R0HHX,1. Slow,3450
TFOGF6S,F16LTTQ,1. Slow,3450
7FRRM5X,WCMDDHS,1. Slow,3450
ZFO8ATB,FFCPX35,1. Slow,3450
1ZSDAS8,4AM6EZA,1. Slow,3500
8MSLIH8,2CYKJNV,1. Slow,3500
4AWCOG3,E1YE9F7,1. Slow,3500
40671J0,BCJ556P,1. Slow,3500
96HCAI9,5IJRGHN,1. Slow,3500
CN4VEFW,62QEMBA,1. Slow,3500
35OTTWN,BVBRO6H,1. Slow,3500
7AVYKR1,4UYWZCI,1. Slow,3500
4OKQOGR,562XNK0,1. Slow,3500
7Z45601,95CV6L4,1. Slow,3500
I7D426F,BBDM3DW,1. Slow,3500
87V9RG5,BOAXSOH,1. Slow,3500
DW16JYZ,22M5GBW,1. Slow,3500
CURO4T8,2VRLEZN,1. Slow,3500
5LFK3LG,BYLJ7HR,1. Slow,3500
E5OC00S,D4LCO1X,1. Slow,3500
75Y0DF1,AIDIGGF,1. Slow,3500
CMNOKPM,CYB4YRL,1. Slow,3500
8S8VIW2,7YZA3LK,1. Slow,3500
93C9RMK,DZQ80Z9,1. Slow,3500
5DI2OA4,BAV7JB7,1. Slow,3500
AHOCXEC,BVMG8GJ,1. Slow,3500
6138S01,4PLLL3B,1. Slow,3500
1V7NGEN,CPDZI14,1. Slow,3500
4FDIHKX,E8JS0TX,1. Slow,3500
2K13JD1,75ERIN0,1. Slow,3500
E7NLZEF,ART28PO,1. Slow,3500
DC50KJQ,44IDDML,1. Slow,3500
1VFTF30,BL8117Z,1. Slow,3500
6PEP7KX,2OUH7JA,1. Slow,3500
40671J0,2FASGSI,1. Slow,3500
5L5UJZA,XZIFFA4,1. Slow,3500
O5OATZI,DILKBNT,1. Slow,3500
3UM1SOC,8Y5Z9Z5,1. Slow,3500
75Y0DF1,2J70R1Q,1. Slow,3500
8S8VIW2,DINKOW5,1. Slow,3500
764UYRO,9DZLRES,1. Slow,3500
4JYOECY,1R6IOUA,1. Slow,3500
700Z9KF,D7SZVYN,1. Slow,3500
CN43MA2,895NF6G,1. Slow,3500
13NHL6V,CJDIN75,1. Slow,3500
B5T8JZ5,20HHMCK,1. Slow,3500
MRN7VLH,H4DIETO,1. Slow,3600
ET2ZYV4,95ONMTB,1. Slow,3600
9ANMK7U,CN7HU9G,1. Slow,3600
BHKHPDU,PMOZXEZ,1. Slow,3600
P2EDRKG,DR7WN84,1. Slow,3600
3D0I6EF,2DVR4XO,1. Slow,3600
53LV1PJ,E96UUVL,1. Slow,3600
7T5XBKK,1E197NU,1. Slow,3680
135KCEE,3FRDATT,1. Slow,3680
A6EDHT2,BLLJQOQ,1. Slow,3680
8ZX47T2,612Y257,1. Slow,3680
EVTTXVN,NBLJ7WE,1. Slow,3680
E6IJ537,EA9Q0HF,1. Slow,3680
EJCIK4R,QZ8JCPS,1. Slow,3680
AITHMP3,4GWECRM,1. Slow,3680
8WKDJ7G,2N1CQJI,1. Slow,3680
2S8WXA3,DY027HV,1. Slow,3680
2IMUA6G,BV774DE,1. Slow,3680
KK3TOAJ,DRFVYIX,1. Slow,3680
69LP7Z1,2M5E44M,1. Slow,3680
INV9EHV,C5XLT3V,1. Slow,3680
EJJ6Y1Q,9C8FRC0,1. Slow,3680
4ZMENFW,AL7UFVX,1. Slow,3680
773QKMK,DFWRIX6,1. Slow,3680
F0CDI10,E2VWP8E,1. Slow,3680
2FUVLHM,7D5N459,1. Slow,3680
5WOKIG0,3O9G6QS,1. Slow,3680
69FT7G9,KFOEF8J,1. Slow,3680
50MYP1G,1SQC0H9,1. Slow,3680
69FT7G9,D9VHUT2,1. Slow,3680
B7Y5367,C64O6HK,1. Slow,3680
2MT76XB,DVEFU4X,1. Slow,3680
39BDOP0,5NM7UI7,1. Slow,3680
LWIBM16,M2OM5ZB,1. Slow,3680
971LNS0,4TDP8O7,1. Slow,3680
HKB1VGP,5KK3P6B,1. Slow,3680
E4ZK9MN,6EKBSGU,1. Slow,3680
D57JIA5,9DAV0JJ,1. Slow,3680
A6XBRL9,2XKCMD5,1. Slow,3680
YDJF1O7,WTAD5D6,1. Slow,3680
I0TK7ZK,56TQ7RI,1. Slow,3680
7GSUWEO,EB5PGYZ,1. Slow,3680
BV6LNXL,3EBV5PG,1. Slow,3680
7FGS1YY,70G95UA,1. Slow,3680
BSGS09A,8UITQ84,1. Slow,3680
AZ5UOO0,14CXSPT,1. Slow,3680
P2EDRKG,CQLUDFB,1. Slow,3680
EOBLG5E,DLLOAUT,1. Slow,3680
BLRH0YR,4EV5O9Z,1. Slow,3680
9DN7DLS,CYSRQ55,1. Slow,3680
BPCH8Y1,CBO5CXV,1. Slow,3680
RS5RHK9,7OO9TTV,1. Slow,3680
CBF1K52,6AZR5Z2,1. Slow,3680
5L1QR59,5200X0D,1. Slow,3680
6BD6FZQ,E2LRBQF,1. Slow,3680
ANZ26TN,1XSLDKK,1. Slow,3680
4CJ93DC,1F04FUV,1. Slow,3680
2870UKJ,AXBLL6N,1. Slow,3680
3PYCIKH,BTD6WX4,1. Slow,3680
9BXSEBE,DXFXMGM,1. Slow,3680
1WQGVKE,5GUZHYQ,1. Slow,3680
BJO9QFH,V6USD6O,1. Slow,3680
52FIINZ,NQVMKCD,1. Slow,3680
5AWM4LJ,3CDM12S,1. Slow,3680
7NRD5AZ,16NK9NY,1. Slow,3680
69W8KZU,90A8FWY,1. Slow,3680
6SNXJYX,BJC75BB,1. Slow,3680
C3NZIZP,3SH0KBJ,1. Slow,3680
1BUUZNP,6NGMDIB,1. Slow,3680
1TN3J5G,9TKIO0B,1. Slow,3680
ABWX5K9,B1O7ZSL,1. Slow,3680
ELCYHH5,KZMIVUG,1. Slow,3680
NZ94F0U,JGFIKUG,1. Slow,3680
9WY4EC1,1T8A7SO,1. Slow,3680
A6Q48QX,E13LBUC,1. Slow,3680
A5YVPI3,37XVRT0,1. Slow,3680
8P8GBFN,A4G14B6,1. Slow,3680
6OFTYO7,CHDCERD,1. Slow,3680
6DSKVPC,5T2QNZC,1. Slow,3680
HL6FSIC,WHHEUWV,1. Slow,3680
VAHRD6W,IP3T0HP,1. Slow,3680
9087D4S,106TQLP,1. Slow,3680
6WET71V,5CFAVP2,1. Slow,3680
B7Y5367,DLE0VEH,1. Slow,3680
35784OV,8D2YR82,1. Slow,3680
4W0WCE8,1KK7A3K,1. Slow,3680
A0GD6CQ,47ARYOV,1. Slow,3680
9GY9A1L,87SDX1P,1. Slow,3680
AZ5UOO0,BWPKR3G,1. Slow,3680
4BPZ01H,DZ6W9MA,1. Slow,3680
EZCMKB6,8PBPGN6,1. Slow,3680
PIUAWSA,KIGN0HE,1. Slow,3680
6U176MJ,4JMEZJQ,1. Slow,3680
BSEL317,1MFMPMI,1. Slow,3680
9VP33TN,6KWE73K,1. Slow,3680
6U176MJ,3NN4YM5,1. Slow,3680
66MUZOM,AIGVMKD,1. Slow,3680
5Q8NTO2,DC26SNL,1. Slow,3680
6U176MJ,1QIQOT2,1. Slow,3680
ACCLM8O,IRHRVY7,1. Slow,3680
CBGXT4O,9JQZXCZ,1. Slow,3680
B8N24CQ,E25E8FI,1. Slow,3680
QI7X7IQ,WAZ1QUC,1. Slow,3680
C03R4BQ,1CD31JK,1. Slow,3680
98U8H8S,8THI4ZJ,1. Slow,3680
DL5PE4T,4LP92ZN,1. Slow,3680
9X3AFM9,3P6CGUN,1. Slow,3680
7AILH9G,242CBG6,1. Slow,3680
B5QFK81,APLPUNH,1. Slow,3680
2FVM3AJ,3WMU7B4,1. Slow,3680
1JM5UHX,9A8XNC0,1. Slow,3680
4UPDEFM,ANAAE17,1. Slow,3680
6TRP2US,B3HSYUS,1. Slow,3680
2EO4853,67HLYCU,1. Slow,3680
6EC9OWN,8AJI5HC,1. Slow,3680
164OE83,4RD63T2,1. Slow,3680
DKDWPBP,185QP17,1. Slow,3680
5HGICV8,BF80VI5,1. Slow,3680
C2D0VC9,EHVO2KZ,1. Slow,3680
56MUJFR,5DKMMJZ,1. Slow,3680
RJF4KEA,ZMYJP3W,1. Slow,3680
11PH5WQ,6DAYIUQ,1. Slow,3680
DSVFH1Q,9N77TQW,1. Slow,3680
HMCP44O,7R5L3K3,1. Slow,3680
7LY14X0,6DZUBWM,1. Slow,3680
FLDFZPH,SJCYVYT,1. Slow,3680
64HEHDN,1GANMS3,1. Slow,3680
5XVJANW,ALU62IC,1. Slow,3680
DI1K32L,4V7390M,1. Slow,3680
3IPLRIG,2Y7A3C9,1. Slow,3680
B80PZHE,785AHD7,1. Slow,3680
59HDH1F,8ZLHENG,1. Slow,3680
39OCB45,DAQ6JLO,1. Slow,3680
XWMMNH2,KHCXGTB,1. Slow,3680
BK2KOQD,654YCEE,1. Slow,3680
BV6LNXL,DU73VZ1,1. Slow,3680
291F4DQ,2K9DHRT,1. Slow,3680
UISR0OF,BTH9A2T,1. Slow,3680
3QQMJ82,65K2785,1. Slow,3680
KDK55QA,FLWPWWM,1. Slow,3680
DNIRIHW,6O4I33O,1. Slow,3680
DJ239HM,9E1HM41,1. Slow,3680
D6XDGXG,WWEUA9N,1. Slow,3680
ETS5EQJ,IZUW4OE,1. Slow,3680
CCN9T1Z,D4N7LGG,1. Slow,3680
87VA9H1,8CU9OA9,1. Slow,3680
3WDEIQP,60PG5QV,1. Slow,3680
66MUZOM,7ROK3IW,1. Slow,3680
2N1M2Q8,AZ12A03,1. Slow,3680
5Q2S0I4,4XSS0DK,1. Slow,3680
NDE5SES,INDXPZJ,1. Slow,3680
AZ5UOO0,EIZFLTU,1. Slow,3680
1Z5V9CA,A6IAUOR,1. Slow,3680
DXR9GTO,88ZLKS1,1. Slow,3680
7B9PTAB,9OI5GCM,1. Slow,3680
5H0UTMO,AFVJ9LE,1. Slow,3680
XD3OHUN,QSESF8A,1. Slow,3680
9B4OQ3I,Q269VKJ,1. Slow,3680
3UIU01K,DB2BD02,1. Slow,3680
6IBIC8N,CIGQ33K,1. Slow,3680
8Y3DA0H,80MTPHC,1. Slow,3680
CILZ8B8,ATZWDU6,1. Slow,3680
2B7Q4ZD,EZ687S1,1. Slow,3680
6K593Y0,7KC5W85,1. Slow,3680
A8YDCRU,CU9NY6B,1. Slow,3680
2P0TYQV,1327FMW,1. Slow,3680
1KXARL8,CNBZGMP,1. Slow,3680
3FZL4AL,FTC3ENZ,1. Slow,3680
6U176MJ,9GOGOZS,1. Slow,3680
DPHPTQ1,4N635JH,1. Slow,3680
AZ5UOO0,3N6YP5S,1. Slow,3680
6UOFD9Z,BPPMP28,1. Slow,3680
6WP6WQ1,E1UDVZN,1. Slow,3680
7P6WNZY,MQOUCRG,1. Slow,3680
6R39228,OU2L1QR,1. Slow,3680
1JJBJ1L,4F1JAOJ,1. Slow,3680
FT2AULV,OULNVPQ,1. Slow,3680
8V31MRE,7CLC3SI,1. Slow,3680
936WAMD,2GUOI9V,1. Slow,3680
4V6XB0Q,BQ03JHZ,1. Slow,3680
DAEAWIP,38G65IV,1. Slow,3680
73QEJ3O,9WHU219,1. Slow,3680
Z8OVALK,VSUPPJM,1. Slow,3680
MY0DOY7,DBVRGV3,1. Slow,3680
8FDYFYP,EUK0KEH,1. Slow,3680
5DHVBYZ,WMKQEMT,1. Slow,3680
77UFFSD,543XIOY,1. Slow,3680
6NZM7B6,AST9PCZ,1. Slow,3680
DVL9WYG,B070D6X,1. Slow,3680
MIVSCNV,VTBZD7F,1. Slow,3680
AOX8WZJ,B1BR2PL,1. Slow,3680
SQSIMRC,EUIUS6Z,1. Slow,3680
2TZ2IGR,7TLV7V1,1. Slow,3680
2SFQ6SP,EO5IU1R,1. Slow,3680
FDJFCRB,ZP87G8X,1. Slow,3680
6DSKVPC,DIE1WEB,1. Slow,3680
5ZXCU57,1YGV1X6,1. Slow,3680
4MBMXCA,8EPBOTO,1. Slow,3680
CNO1A7N,DAVLYNX,1. Slow,3680
B8QQFXB,FHANF3I,1. Slow,3680
83JFS6J,3UZDK4I,1. Slow,3680
