lsoa_code,xj_A_p2000,sj_A_p2000,xj_B_p2000,sj_B_p2000,xj_C_p2000,sj_C_p2000,xj_D_p2000,sj_D_p2000,xj_A_p5000,sj_A_p5000,xj_B_p5000,sj_B_p5000,xj_C_p5000,sj_C_p5000,xj_D_p5000,sj_D_p5000,xj_A_p8000,sj_A_p8000,xj_B_p8000,sj_B_p8000,xj_C_p8000,sj_C_p8000,xj_D_p8000,sj_D_p8000
E01000152,0,104.28896,0,107.92865,0,115.20802,0,122.48738,0,104.28896,8,2.5878147,0,115.20802,0,122.48738,0,104.28896,0,107.92865,0,115.20802,0,122.48738
E01000153,0,75.263961,0,78.568049,0,85.176225,0,91.7844,0,75.263961,0,78.568049,0,85.176225,0,91.7844,0,75.263961,0,78.568049,0,85.176225,0,91.7844
E01000154,0,0.0,0,0.0,0,51.2392,0,62.298702,0,0.0,0,0.0,0,51.2392,0,62.298702,0,0.0,0,0.0,0,51.2392,0,62.298702
E01000156,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000157,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000158,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000159,0,62.325661,0,65.975531,0,73.275269,0,80.575008,0,62.325661,0,65.975531,0,73.275269,0,80.575008,0,62.325661,0,65.975531,0,73.275269,6,1.5693846
E01000160,0,42.130329,0,44.301266,0,48.64314,0,52.985014,0,42.130329,0,44.301266,0,48.64314,0,52.985014,0,42.130329,0,44.301266,0,48.64314,4,0.31459863
E01000161,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000162,0,0.0,0,0.0,0,10.519576,0,22.606736,0,0.0,0,0.0,0,10.519576,0,22.606736,0,0.0,0,0.0,0,10.519576,1,9.4391324
E01000163,0,0.0,0,0.0,0,11.868402,0,17.406468,0,0.0,0,0.0,0,11.868402,0,17.406468,0,0.0,0,0.0,0,11.868402,1,4.238864
E01000164,0,0.0,0,0.0,0,26.666723,0,32.697667,0,0.0,0,0.0,0,26.666723,0,32.697667,0,0.0,0,0.0,0,26.666723,2,6.3624591
E01000165,0,78.066714,0,88.493642,0,99.945992,0,105.09224,5,12.228695,6,9.4880188,7,7.7727646,0,105.09224,5,12.228695,6,9.4880188,0,99.945992,7,12.91901
E01000166,0,104.16331,0,106.62157,0,111.53807,0,116.45458,7,11.990084,8,1.2807348,8,6.1972431,8,11.113751,7,11.990084,8,1.2807348,8,6.1972431,8,11.113751
E01000167,0,38.096491,0,40.742628,0,46.0349,0,51.327173,0,38.096491,3,1.2398159,3,6.5320884,3,11.824361,2,11.761284,3,1.2398159,0,46.0349,3,11.824361
E01000168,0,103.66071,0,104.61439,0,106.52175,0,108.42911,7,11.487487,0,104.61439,8,1.1809189,8,3.0882761,7,11.487487,7,12.441166,8,1.1809189,8,3.0882761
E01000169,0,101.52468,0,103.2709,0,106.76335,0,110.2558,7,9.3514481,7,11.097673,8,1.4225175,0,110.2558,7,9.3514481,7,11.097673,8,1.4225175,8,4.9149663
E01000170,0,103.15812,0,105.79896,0,111.08066,0,116.36236,7,10.98489,8,0.4581336,8,5.7398292,8,11.021525,7,10.98489,8,0.4581336,8,5.7398292,8,11.021525
E01000171,0,83.227932,0,88.015842,0,97.59166,0,107.16748,0,83.227932,0,88.015842,0,97.59166,0,107.16748,6,4.2223091,6,9.0102183,7,5.4184328,8,1.8266474
E01000172,0,105.6711,0,106.84405,0,109.18995,0,111.53585,8,0.33027282,8,1.5032221,8,3.8491206,8,6.1950191,8,0.33027282,0,106.84405,8,3.8491206,8,6.1950191
E01000173,0,19.335832,0,20.938798,0,24.144729,0,27.350661,0,19.335832,0,20.938798,0,24.144729,0,27.350661,0,19.335832,0,20.938798,0,24.144729,0,27.350661
E01000174,0,34.900458,0,37.553856,0,42.860651,0,48.167446,0,34.900458,0,37.553856,0,42.860651,0,48.167446,0,34.900458,0,37.553856,0,42.860651,0,48.167446
E01000175,0,90.653586,0,91.940463,0,94.514216,0,97.08797,0,90.653586,0,91.940463,0,94.514216,0,97.08797,0,90.653586,0,91.940463,0,94.514216,0,97.08797
E01000176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000178,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000179,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000180,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000184,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000185,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000186,0,105.29416,0,106.67351,0,109.43222,0,112.19092,0,105.29416,8,1.3326782,0,109.43222,8,6.850092,0,105.29416,8,1.3326782,0,109.43222,8,6.850092
E01000187,5,11.713208,0,80.436086,0,86.205804,0,91.975521,0,77.551227,0,80.436086,0,86.205804,6,12.969898,0,77.551227,0,80.436086,0,86.205804,6,12.969898
E01000188,8,5.9844936,0,113.90807,0,119.07357,0,124.23906,0,111.32532,0,113.90807,0,119.07357,0,124.23906,0,111.32532,0,113.90807,0,119.07357,0,124.23906
E01000189,0,42.682368,0,47.22133,0,56.299254,0,65.377178,0,42.682368,0,47.22133,0,56.299254,0,65.377178,0,42.682368,0,47.22133,0,56.299254,0,65.377178
E01000190,0,63.910354,0,65.585647,0,68.936234,0,72.28682,0,63.910354,0,65.585647,0,68.936234,0,72.28682,0,63.910354,0,65.585647,0,68.936234,0,72.28682
E01000191,0,60.553988,0,62.605153,0,66.707481,0,70.80981,0,60.553988,0,62.605153,0,66.707481,0,70.80981,4,7.8835727,0,62.605153,0,66.707481,0,70.80981
E01000192,0,82.570279,0,85.17435,0,90.38249,0,95.590631,0,82.570279,0,85.17435,0,90.38249,0,95.590631,0,82.570279,6,6.1687262,0,90.38249,0,95.590631
E01000193,0,64.639547,0,67.477959,0,73.154784,0,78.831608,0,64.639547,0,67.477959,0,73.154784,0,78.831608,0,64.639547,0,67.477959,0,73.154784,0,78.831608
E01000194,0,2.6325544,0,6.2654533,0,13.531251,0,20.797049,0,2.6325544,0,6.2654533,0,13.531251,0,20.797049,0,2.6325544,0,6.2654533,1,0.36364724,0,20.797049
E01000195,5,0.67186211,0,69.888207,0,76.644858,0,83.401508,0,66.509882,0,69.888207,0,76.644858,6,4.3958851,0,66.509882,0,69.888207,0,76.644858,6,4.3958851
E01000196,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000197,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000198,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000199,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000200,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000201,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000203,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000206,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000209,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000210,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000212,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000213,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000214,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000216,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000217,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000218,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000219,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000220,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000221,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000223,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000224,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000226,0,75.51526,0,79.049374,0,86.117602,0,93.185831,0,75.51526,0,79.049374,0,86.117602,0,93.185831,0,75.51526,0,79.049374,6,7.1119789,0,93.185831
E01000227,0,105.41981,0,107.15923,0,110.63809,0,114.11694,8,0.078974115,8,1.8184009,0,110.63809,8,8.776108,8,0.078974115,8,1.8184009,8,5.2972545,8,8.776108
E01000228,6,1.3098897,0,82.016906,0,85.419691,0,88.822477,0,80.315513,0,82.016906,0,85.419691,6,9.8168533,0,80.315513,0,82.016906,0,85.419691,6,9.8168533
E01000229,6,4.8024936,6,7.8028242,0,92.809109,0,98.80977,0,83.808117,0,86.808447,0,92.809109,7,6.6365426,0,83.808117,0,86.808447,0,92.809109,7,6.6365426
E01000230,3,12.144109,0,54.61929,0,60.564028,0,66.508766,0,51.646921,0,54.61929,0,60.564028,5,0.67074635,0,51.646921,0,54.61929,0,60.564028,5,0.67074635
E01000231,4,9.1864109,0,64.725304,0,70.46226,0,76.199215,0,61.856826,0,64.725304,0,70.46226,5,10.361196,0,61.856826,0,64.725304,0,70.46226,5,10.361196
E01000232,7,10.130922,0,105.05238,0,110.54883,0,116.04529,0,102.30415,0,105.05238,0,110.54883,0,116.04529,0,102.30415,0,105.05238,0,110.54883,8,10.704457
E01000233,0,98.711371,0,100.55737,0,104.24938,0,107.94139,0,98.711371,0,100.55737,0,104.24938,0,107.94139,0,98.711371,0,100.55737,0,104.24938,8,2.6005556
E01000234,0,50.143746,0,52.292562,0,56.590194,0,60.887826,0,50.143746,0,52.292562,0,56.590194,0,60.887826,0,50.143746,0,52.292562,0,56.590194,4,8.2174109
E01000235,0,84.185065,0,86.980009,0,92.569897,0,98.159786,0,84.185065,0,86.980009,0,92.569897,0,98.159786,6,5.1794416,6,7.9743858,7,0.39667021,7,5.9865585
E01000236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000237,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000238,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000239,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000240,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000241,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000242,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000243,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000246,0,83.357759,6,5.6465123,0,87.24089,0,89.829644,0,83.357759,0,84.652136,0,87.24089,0,89.829644,0,83.357759,0,84.652136,0,87.24089,6,10.82402
E01000247,0,104.79156,0,106.44727,0,109.75868,0,113.07009,0,104.79156,0,106.44727,0,109.75868,0,113.07009,0,104.79156,0,106.44727,0,109.75868,8,7.7292605
E01000248,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000249,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000250,0,52.564245,0,60.109935,0,75.201315,0,90.292695,0,52.564245,0,60.109935,0,75.201315,0,90.292695,0,52.564245,0,60.109935,0,75.201315,6,11.287072
E01000251,0,19.784314,0,26.467915,0,39.634783,0,45.152942,0,19.784314,0,26.467915,0,39.634783,0,45.152942,0,19.784314,0,26.467915,0,39.634783,3,5.65013
E01000252,0,102.27857,0,104.38551,0,108.59939,0,112.81326,0,102.27857,0,104.38551,0,108.59939,0,112.81326,0,102.27857,0,104.38551,0,108.59939,8,7.4724332
E01000253,0,142.76141,0,143.57224,0,145.19391,0,146.81557,0,142.76141,0,143.57224,0,145.19391,0,146.81557,0,142.76141,0,143.57224,0,145.19391,11,1.9719251
E01000254,0,40.897658,0,41.751543,0,43.459314,0,45.167085,0,40.897658,0,41.751543,0,43.459314,0,45.167085,0,40.897658,0,41.751543,0,43.459314,0,45.167085
E01000255,0,31.350543,0,33.809414,0,38.727155,0,43.644896,0,31.350543,0,33.809414,0,38.727155,0,43.644896,0,31.350543,0,33.809414,0,38.727155,0,43.644896
E01000256,0,111.19968,0,113.21239,0,117.23782,0,121.26325,0,111.19968,8,7.8715584,0,117.23782,0,121.26325,0,111.19968,0,113.21239,0,117.23782,0,121.26325
E01000257,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000258,0,114.84351,0,116.39389,0,119.49467,0,122.59544,0,114.84351,0,116.39389,0,119.49467,0,122.59544,0,114.84351,0,116.39389,0,119.49467,0,122.59544
E01000259,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000260,0,0.0,0,3.0608551,0,127.98449,0,134.3997,0,0.0,0,3.0608551,0,127.98449,0,134.3997,0,0.0,0,3.0608551,0,127.98449,0,134.3997
E01000261,0,112.07922,0,113.21122,0,115.47522,0,117.73922,0,112.07922,0,113.21122,0,115.47522,8,12.39839,0,112.07922,0,113.21122,0,115.47522,8,12.39839
E01000263,0,77.113278,0,80.480072,0,87.213661,0,93.94725,0,77.113278,0,80.480072,0,87.213661,0,93.94725,0,77.113278,0,80.480072,0,87.213661,7,1.7740228
E01000264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000265,0,68.621972,0,71.727072,0,77.937271,0,84.147471,0,68.621972,0,71.727072,0,77.937271,0,84.147471,0,68.621972,0,71.727072,0,77.937271,6,5.1418477
E01000266,0,80.639816,0,81.345852,0,82.757922,0,84.169992,0,80.639816,0,81.345852,0,82.757922,0,84.169992,0,80.639816,0,81.345852,0,82.757922,6,5.1643689
E01000267,0,88.952912,0,90.443872,0,93.425791,0,96.40771,0,88.952912,0,90.443872,0,93.425791,0,96.40771,0,88.952912,0,90.443872,0,93.425791,0,96.40771
E01000268,0,0.0,0,0.0,0,0.2003342,0,8.0493781,0,0.0,0,0.0,0,0.2003342,0,8.0493781,0,0.0,0,0.0,0,0.2003342,0,8.0493781
E01000269,0,51.208198,0,52.37837,0,54.718714,0,57.059058,0,51.208198,0,52.37837,0,54.718714,0,57.059058,0,51.208198,0,52.37837,0,54.718714,0,57.059058
E01000270,0,59.904037,0,61.703301,0,65.301829,0,68.900357,0,59.904037,0,61.703301,0,65.301829,0,68.900357,0,59.904037,0,61.703301,0,65.301829,0,68.900357
E01000271,0,90.118663,0,91.481173,0,94.206194,0,96.931215,0,90.118663,0,91.481173,0,94.206194,0,96.931215,0,90.118663,0,91.481173,0,94.206194,0,96.931215
E01000272,0,86.974929,0,87.96634,0,89.949162,0,91.931984,0,86.974929,6,8.9607163,0,89.949162,0,91.931984,0,86.974929,6,8.9607163,0,89.949162,0,91.931984
E01000273,0,36.165898,0,38.909803,0,44.397614,0,49.885425,0,36.165898,2,12.574595,0,44.397614,0,49.885425,0,36.165898,2,12.574595,0,44.397614,0,49.885425
E01000274,0,62.311973,0,65.010065,0,70.406248,0,75.802432,0,62.311973,0,65.010065,0,70.406248,0,75.802432,0,62.311973,0,65.010065,0,70.406248,0,75.802432
E01000275,0,31.344017,0,55.726807,0,64.020528,0,67.425707,0,31.344017,0,55.726807,0,64.020528,0,67.425707,0,31.344017,0,55.726807,0,64.020528,0,67.425707
E01000276,0,95.493506,0,95.875481,0,96.639429,0,97.403377,7,3.3202793,7,3.7022533,0,96.639429,0,97.403377,7,3.3202793,7,3.7022533,7,4.4662014,7,5.2301494
E01000277,0,0.0,0,0.0,0,1.529145,0,18.572988,0,0.0,0,0.0,0,1.529145,0,18.572988,0,0.0,0,0.0,0,1.529145,0,18.572988
E01000278,0,0.0,0,0.0,0,0.0,0,48.459097,0,0.0,0,0.0,0,0.0,0,48.459097,0,0.0,0,0.0,0,0.0,0,48.459097
E01000279,0,118.73864,0,119.18984,0,120.09226,0,120.99467,0,118.73864,0,119.18984,0,120.09226,0,120.99467,0,118.73864,0,119.18984,0,120.09226,9,2.4862355
E01000280,0,100.77078,0,101.15371,0,101.91957,0,102.68542,0,100.77078,0,101.15371,0,101.91957,0,102.68542,0,100.77078,0,101.15371,0,101.91957,7,10.512197
E01000281,0,18.7185,0,23.219022,0,32.220065,0,41.221109,0,18.7185,0,23.219022,0,32.220065,0,41.221109,1,5.5508966,1,10.051418,2,5.8848576,3,1.718297
E01000282,0,88.679129,0,89.90129,0,92.345611,0,94.789933,0,88.679129,0,89.90129,0,92.345611,0,94.789933,6,9.6735055,6,10.895666,7,0.17238404,7,2.6167056
E01000283,0,94.86526,0,95.387019,0,96.430537,0,97.474054,7,2.6920325,7,3.2137915,0,96.430537,0,97.474054,7,2.6920325,7,3.2137915,7,4.2573093,0,97.474054
E01000284,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000285,0,53.981539,0,55.832529,0,59.534509,0,63.23649,0,53.981539,0,55.832529,0,59.534509,0,63.23649,0,53.981539,0,55.832529,0,59.534509,0,63.23649
E01000286,0,72.461175,0,75.464585,0,81.471405,0,87.478225,0,72.461175,0,75.464585,0,81.471405,0,87.478225,0,72.461175,0,75.464585,0,81.471405,0,87.478225
E01000287,0,71.060714,0,73.419107,0,78.135893,0,82.852678,0,71.060714,0,73.419107,0,78.135893,0,82.852678,0,71.060714,0,73.419107,0,78.135893,0,82.852678
E01000288,0,73.074474,0,74.609583,0,77.679801,0,80.750019,0,73.074474,0,74.609583,0,77.679801,0,80.750019,0,73.074474,0,74.609583,0,77.679801,0,80.750019
E01000289,0,50.536617,0,53.791903,0,60.302474,0,66.813045,0,50.536617,0,53.791903,0,60.302474,0,66.813045,0,50.536617,0,53.791903,0,60.302474,0,66.813045
E01000290,0,99.559256,0,102.07306,0,107.10068,0,112.1283,0,99.559256,0,102.07306,0,107.10068,0,112.1283,0,99.559256,0,102.07306,0,107.10068,8,6.7874697
E01000291,0,76.520455,0,78.395206,0,82.144708,0,85.89421,0,76.520455,0,78.395206,0,82.144708,0,85.89421,0,76.520455,0,78.395206,0,82.144708,0,85.89421
E01000292,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000293,0,58.533464,0,59.533434,0,61.533374,0,63.533314,0,58.533464,0,59.533434,0,61.533374,0,63.533314,0,58.533464,0,59.533434,0,61.533374,0,63.533314
E01000294,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000295,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000296,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000298,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000299,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000300,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000303,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000304,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000306,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000308,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000309,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000310,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000311,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000313,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000314,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000315,0,0.0,0,0.0,0,0.0,0,17.547093,0,0.0,0,0.0,0,0.0,0,17.547093,0,0.0,0,0.0,0,0.0,1,4.3794887
E01000316,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000317,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
E01000318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
